         Index            Ts             t             f             F             x         Phase            F0            x0            Tr            E'            E"            E*     tan_delta            D'            D"            D*          Eta'          Eta"          Eta*
            17   1.15497e+01   3.00231e+02   7.07939e-01   3.00087e+00   2.25504e+00   1.34699e-02   5.78496e+00   3.74357e+01   1.50000e+01   2.87756e+03   4.44604e+01   2.87790e+03   1.54507e-02   3.47434e-04   5.36811e-06   3.47475e-04   9.99535e+00   6.46917e+02   6.46994e+02
            18   1.15206e+01   3.11007e+02   7.94319e-01   2.99977e+00   2.25214e+00   1.36165e-02   5.78557e+00   3.74171e+01   1.50000e+01   2.88062e+03   4.49345e+01   2.88097e+03   1.55989e-02   3.47063e-04   5.41380e-06   3.47105e-04   9.00338e+00   5.77180e+02   5.77250e+02
            19   1.15351e+01   3.21525e+02   8.91249e-01   2.99743e+00   2.24836e+00   1.37827e-02   5.78604e+00   3.74179e+01   1.50000e+01   2.88363e+03   4.54655e+01   2.88399e+03   1.57668e-02   3.46699e-04   5.46632e-06   3.46742e-04   8.11901e+00   5.14945e+02   5.15009e+02
            20   1.15748e+01   3.30333e+02   9.99999e-01   3.00091e+00   2.24901e+00   1.39718e-02   5.78638e+00   3.74339e+01   1.50000e+01   2.88656e+03   4.60628e+01   2.88692e+03   1.59577e-02   3.46345e-04   5.52687e-06   3.46389e-04   7.33114e+00   4.59411e+02   4.59469e+02
            21   1.16623e+01   3.40772e+02   1.12202e+00   3.00178e+00   2.24775e+00   1.41789e-02   5.78663e+00   3.74622e+01   1.50000e+01   2.88941e+03   4.67090e+01   2.88978e+03   1.61656e-02   3.46001e-04   5.59332e-06   3.46047e-04   6.62553e+00   4.09854e+02   4.09907e+02
            22   1.17463e+01   3.50219e+02   1.25892e+00   3.00187e+00   2.24593e+00   1.43999e-02   5.78678e+00   3.75016e+01   1.50000e+01   2.89221e+03   4.73893e+01   2.89259e+03   1.63852e-02   3.45664e-04   5.66377e-06   3.45710e-04   5.99106e+00   3.65638e+02   3.65687e+02
            23   1.18013e+01   3.59426e+02   1.41253e+00   2.99998e+00   2.24265e+00   1.46599e-02   5.78683e+00   3.75524e+01   1.50000e+01   2.89499e+03   4.81881e+01   2.89539e+03   1.66454e-02   3.45329e-04   5.74813e-06   3.45377e-04   5.42954e+00   3.26189e+02   3.26234e+02
            24   1.18387e+01   3.68326e+02   1.58489e+00   2.99988e+00   2.24072e+00   1.48869e-02   5.78679e+00   3.76134e+01   1.50000e+01   2.89778e+03   4.88612e+01   2.89819e+03   1.68616e-02   3.44994e-04   5.81714e-06   3.45043e-04   4.90666e+00   2.90996e+02   2.91038e+02
            25   1.18746e+01   3.76896e+02   1.77828e+00   3.00078e+00   2.23952e+00   1.50856e-02   5.78666e+00   3.76828e+01   1.50000e+01   2.90059e+03   4.94225e+01   2.90101e+03   1.70387e-02   3.44657e-04   5.87252e-06   3.44707e-04   4.42329e+00   2.59602e+02   2.59639e+02
            26   1.19287e+01   3.85487e+02   1.99526e+00   2.99929e+00   2.23654e+00   1.52480e-02   5.78647e+00   3.77587e+01   1.50000e+01   2.90339e+03   4.98419e+01   2.90382e+03   1.71668e-02   3.44324e-04   5.91093e-06   3.44374e-04   3.97572e+00   2.31594e+02   2.31628e+02
            27   1.19883e+01   3.94227e+02   2.23872e+00   2.99979e+00   2.23508e+00   1.54131e-02   5.78622e+00   3.78391e+01   1.50000e+01   2.90616e+03   5.02475e+01   2.90659e+03   1.72900e-02   3.43994e-04   5.94765e-06   3.44045e-04   3.57220e+00   2.06605e+02   2.06636e+02
            28   1.20650e+01   4.02491e+02   2.51189e+00   3.00016e+00   2.23354e+00   1.55897e-02   5.78591e+00   3.79244e+01   1.50000e+01   2.90890e+03   5.06671e+01   2.90934e+03   1.74180e-02   3.43668e-04   5.98600e-06   3.43720e-04   3.21031e+00   1.84310e+02   1.84338e+02
            29   1.21472e+01   4.10637e+02   2.81838e+00   3.00136e+00   2.23264e+00   1.57981e-02   5.78556e+00   3.80150e+01   1.50000e+01   2.91161e+03   5.11661e+01   2.91206e+03   1.75731e-02   3.43346e-04   6.03365e-06   3.43399e-04   2.88937e+00   1.64420e+02   1.64446e+02
            30   1.22198e+01   4.18835e+02   3.16228e+00   3.00041e+00   2.23015e+00   1.60461e-02   5.78515e+00   3.81104e+01   1.50000e+01   2.91430e+03   5.17678e+01   2.91476e+03   1.77634e-02   3.43027e-04   6.09331e-06   3.43081e-04   2.60543e+00   1.46675e+02   1.46698e+02
            31   1.22894e+01   4.26864e+02   3.54812e+00   3.00151e+00   2.22919e+00   1.63036e-02   5.78469e+00   3.82103e+01   1.50000e+01   2.91700e+03   5.23668e+01   2.91747e+03   1.79523e-02   3.42708e-04   6.15240e-06   3.42763e-04   2.34897e+00   1.30845e+02   1.30866e+02
            32   1.23658e+01   4.34593e+02   3.98106e+00   2.99914e+00   2.22565e+00   1.65883e-02   5.78417e+00   3.83147e+01   1.50000e+01   2.91971e+03   5.30201e+01   2.92019e+03   1.81594e-02   3.42387e-04   6.21752e-06   3.42443e-04   2.11964e+00   1.16724e+02   1.16743e+02
            33   1.24406e+01   4.42384e+02   4.46683e+00   2.99819e+00   2.22315e+00   1.68708e-02   5.78361e+00   3.84231e+01   1.50000e+01   2.92244e+03   5.36212e+01   2.92293e+03   1.83481e-02   3.42065e-04   6.27625e-06   3.42123e-04   1.91054e+00   1.04128e+02   1.04145e+02
            34   1.25166e+01   4.50264e+02   5.01186e+00   3.00059e+00   2.22313e+00   1.71628e-02   5.78301e+00   3.85340e+01   1.50000e+01   2.92518e+03   5.42057e+01   2.92568e+03   1.85307e-02   3.41742e-04   6.33274e-06   3.41801e-04   1.72134e+00   9.28909e+01   9.29069e+01
            35   1.25925e+01   4.58026e+02   5.62341e+00   2.99770e+00   2.21916e+00   1.74338e-02   5.78239e+00   3.86456e+01   1.50000e+01   2.92797e+03   5.46630e+01   2.92848e+03   1.86693e-02   3.41415e-04   6.37397e-06   3.41474e-04   1.54708e+00   8.28679e+01   8.28824e+01
            36   1.26558e+01   4.65695e+02   6.30957e+00   2.99877e+00   2.21809e+00   1.77266e-02   5.78174e+00   3.87572e+01   1.50000e+01   2.93081e+03   5.51326e+01   2.93133e+03   1.88114e-02   3.41082e-04   6.41623e-06   3.41142e-04   1.39068e+00   7.39278e+01   7.39409e+01
            37   1.27166e+01   4.73278e+02   7.07945e+00   2.99929e+00   2.21658e+00   1.80462e-02   5.78108e+00   3.88677e+01   1.50000e+01   2.93372e+03   5.56235e+01   2.93425e+03   1.89601e-02   3.40742e-04   6.46049e-06   3.40803e-04   1.25049e+00   6.59537e+01   6.59655e+01
            38   1.27741e+01   4.80767e+02   7.94328e+00   2.99625e+00   2.21238e+00   1.84193e-02   5.78042e+00   3.89758e+01   1.50000e+01   2.93672e+03   5.62196e+01   2.93725e+03   1.91437e-02   3.40392e-04   6.51636e-06   3.40454e-04   1.12644e+00   5.88413e+01   5.88521e+01
            39   1.28279e+01   4.88161e+02   8.91251e+00   3.00621e+00   2.21771e+00   1.88574e-02   5.77975e+00   3.90814e+01   1.50000e+01   2.93980e+03   5.69504e+01   2.94035e+03   1.93722e-02   3.40032e-04   6.58717e-06   3.40096e-04   1.01699e+00   5.24974e+01   5.25073e+01
            40   1.28753e+01   4.95529e+02   1.00000e+01   2.99669e+00   2.20863e+00   1.93596e-02   5.77909e+00   3.91839e+01   1.50000e+01   2.94296e+03   5.78024e+01   2.94353e+03   1.96409e-02   3.39663e-04   6.67130e-06   3.39729e-04   9.19955e-01   4.68387e+01   4.68477e+01
            41   1.29212e+01   5.02880e+02   1.12202e+01   2.99797e+00   2.20744e+00   1.99030e-02   5.77844e+00   3.92819e+01   1.50000e+01   2.94623e+03   5.86848e+01   2.94681e+03   1.99186e-02   3.39283e-04   6.75804e-06   3.39350e-04   8.32426e-01   4.17913e+01   4.17996e+01
            42   1.29685e+01   5.10234e+02   1.25893e+01   2.99752e+00   2.20484e+00   2.04793e-02   5.77781e+00   3.93749e+01   1.50000e+01   2.94970e+03   5.95581e+01   2.95030e+03   2.01912e-02   3.38879e-04   6.84238e-06   3.38948e-04   7.52941e-01   3.72905e+01   3.72981e+01
            43   1.30092e+01   5.17490e+02   1.41254e+01   2.99863e+00   2.20320e+00   2.10919e-02   5.77720e+00   3.94637e+01   1.50000e+01   2.95346e+03   6.04199e+01   2.95408e+03   2.04573e-02   3.38444e-04   6.92366e-06   3.38515e-04   6.80770e-01   3.32776e+01   3.32845e+01
            44   1.30520e+01   5.24722e+02   1.58489e+01   2.99710e+00   2.19945e+00   2.17925e-02   5.77660e+00   3.95478e+01   1.50000e+01   2.95750e+03   6.14312e+01   2.95814e+03   2.07713e-02   3.37977e-04   7.02023e-06   3.38050e-04   6.16892e-01   2.96992e+01   2.97056e+01
            45   1.30892e+01   5.31918e+02   1.77828e+01   2.99428e+00   2.19465e+00   2.25546e-02   5.77603e+00   3.96271e+01   1.50000e+01   2.96170e+03   6.24783e+01   2.96236e+03   2.10954e-02   3.37493e-04   7.11956e-06   3.37569e-04   5.59177e-01   2.65071e+01   2.65130e+01
            46   1.31269e+01   5.39099e+02   1.99526e+01   2.99415e+00   2.19192e+00   2.34006e-02   5.77548e+00   3.97016e+01   1.50000e+01   2.96573e+03   6.36084e+01   2.96641e+03   2.14478e-02   3.37030e-04   7.22856e-06   3.37108e-04   5.07381e-01   2.36566e+01   2.36620e+01
            47   1.31619e+01   5.46201e+02   2.23872e+01   3.00227e+00   2.19556e+00   2.42222e-02   5.77494e+00   3.97716e+01   1.50000e+01   2.96922e+03   6.44117e+01   2.96992e+03   2.16931e-02   3.36631e-04   7.30258e-06   3.36710e-04   4.57915e-01   2.11087e+01   2.11137e+01
            48   1.31950e+01   5.53317e+02   2.51189e+01   2.99820e+00   2.19070e+00   2.49986e-02   5.77443e+00   3.98381e+01   1.50000e+01   2.97204e+03   6.47827e+01   2.97275e+03   2.17974e-02   3.36309e-04   7.33067e-06   3.36389e-04   4.10468e-01   1.88311e+01   1.88355e+01
            49   1.32240e+01   5.60408e+02   2.81838e+01   3.00312e+00   2.19276e+00   2.56006e-02   5.77393e+00   3.99001e+01   1.50000e+01   2.97427e+03   6.42410e+01   2.97496e+03   2.15989e-02   3.36060e-04   7.25852e-06   3.36138e-04   3.62771e-01   1.67958e+01   1.67997e+01
            50   1.32487e+01   5.67496e+02   3.16228e+01   2.99655e+00   2.18655e+00   2.62358e-02   5.77346e+00   3.99575e+01   1.50000e+01   2.97628e+03   6.34793e+01   2.97696e+03   2.13284e-02   3.35837e-04   7.16286e-06   3.35913e-04   3.19486e-01   1.49794e+01   1.49828e+01
            51   1.32705e+01   5.74564e+02   3.54813e+01   2.98152e+00   2.17410e+00   2.69181e-02   5.77301e+00   4.00116e+01   1.50000e+01   2.97836e+03   6.25135e+01   2.97901e+03   2.09893e-02   3.35608e-04   7.04416e-06   3.35682e-04   2.80410e-01   1.33597e+01   1.33626e+01
            52   1.32973e+01   5.81613e+02   3.98107e+01   2.98221e+00   2.17305e+00   2.78009e-02   5.77256e+00   4.00637e+01   1.50000e+01   2.98045e+03   6.18312e+01   2.98109e+03   2.07456e-02   3.35376e-04   6.95757e-06   3.35448e-04   2.47188e-01   1.19152e+01   1.19178e+01
            53   1.33186e+01   5.88640e+02   4.46684e+01   2.99540e+00   2.18100e+00   2.93205e-02   5.77212e+00   4.01143e+01   1.50000e+01   2.98257e+03   6.29044e+01   2.98323e+03   2.10907e-02   3.35132e-04   7.06817e-06   3.35207e-04   2.24131e-01   1.06270e+01   1.06294e+01
            54   1.33489e+01   5.95633e+02   5.01187e+01   3.00575e+00   2.18654e+00   3.14862e-02   5.77168e+00   4.01634e+01   1.50000e+01   2.98504e+03   6.57215e+01   2.98576e+03   2.20170e-02   3.34841e-04   7.37219e-06   3.34923e-04   2.08703e-01   9.47917e+00   9.48147e+00
            55   1.33707e+01   6.02632e+02   5.62341e+01   3.00512e+00   2.18311e+00   3.46832e-02   5.77124e+00   4.02117e+01   1.50000e+01   2.98882e+03   7.15984e+01   2.98968e+03   2.39554e-02   3.34388e-04   8.01038e-06   3.34484e-04   2.02639e-01   8.45903e+00   8.46146e+00
            56   1.34146e+01   6.11106e+02   6.30957e+01   2.99794e+00   2.17489e+00   3.69005e-02   5.77080e+00   4.02590e+01   1.50000e+01   2.99259e+03   7.34024e+01   2.99349e+03   2.45280e-02   3.33958e-04   8.19132e-06   3.34058e-04   1.85153e-01   7.54862e+00   7.55089e+00
            57   1.34593e+01   6.19566e+02   7.07946e+01   2.99459e+00   2.16861e+00   3.96569e-02   5.77037e+00   4.03055e+01   1.50000e+01   2.99741e+03   7.63927e+01   2.99839e+03   2.54862e-02   3.33405e-04   8.49722e-06   3.33513e-04   1.71740e-01   6.73855e+00   6.74074e+00
            58   1.35048e+01   6.28030e+02   7.94328e+01   2.99620e+00   2.16530e+00   4.28730e-02   5.76994e+00   4.03517e+01   1.50000e+01   3.00291e+03   8.01989e+01   3.00398e+03   2.67071e-02   3.32773e-04   8.88738e-06   3.32891e-04   1.60690e-01   6.01676e+00   6.01891e+00
            59   1.35399e+01   6.36473e+02   8.91251e+01   2.99011e+00   2.15653e+00   4.56299e-02   5.76956e+00   4.03925e+01   1.50000e+01   3.00794e+03   8.14534e+01   3.00905e+03   2.70794e-02   3.32209e-04   8.99605e-06   3.32331e-04   1.45455e-01   5.37143e+00   5.37340e+00
]4[JAL03-01_Freq0.1-100_
