         Index            Ts             t             f             F             x         Phase            F0            x0            Tr            E'            E"            E*     tan_delta            D'            D"            D*          Eta'          Eta"          Eta*
             9   1.03934e+02   1.90306e+02   2.81830e-01   2.94029e-02   2.30552e+00   7.03214e-02   2.18645e+00   5.68855e+02   1.05000e+02   2.36907e+01   1.66893e+00   2.37494e+01   7.04466e-02   4.20022e-02   2.95891e-03   4.21063e-02   9.42477e-01   1.33786e+01   1.34118e+01
            10   1.03910e+02   2.00671e+02   3.16220e-01   2.92493e-02   2.28782e+00   7.16210e-02   2.18603e+00   5.68927e+02   1.05000e+02   2.37472e+01   1.70380e+00   2.38083e+01   7.17475e-02   4.18945e-02   3.00583e-03   4.20022e-02   8.57533e-01   1.19521e+01   1.19828e+01
            11   1.03886e+02   2.12095e+02   3.54809e-01   2.92630e-02   2.28273e+00   7.24213e-02   2.18561e+00   5.69002e+02   1.05000e+02   2.38099e+01   1.72729e+00   2.38725e+01   7.25449e-02   4.17794e-02   3.03088e-03   4.18892e-02   7.74800e-01   1.06803e+01   1.07084e+01
            12   1.03864e+02   2.23052e+02   3.98099e-01   2.92738e-02   2.27685e+00   7.42247e-02   2.18514e+00   5.69085e+02   1.05000e+02   2.38772e+01   1.77529e+00   2.39431e+01   7.43510e-02   4.16508e-02   3.09678e-03   4.17657e-02   7.09738e-01   9.54578e+00   9.57212e+00
            13   1.03841e+02   2.32890e+02   4.46679e-01   2.92834e-02   2.27042e+00   7.68493e-02   2.18468e+00   5.69169e+02   1.05000e+02   2.39481e+01   1.84360e+00   2.40190e+01   7.69833e-02   4.15110e-02   3.19565e-03   4.16338e-02   6.56889e-01   8.53287e+00   8.55812e+00
            14   1.03817e+02   2.45381e+02   5.01179e-01   3.01711e-02   2.33189e+00   7.94547e-02   2.18424e+00   5.69250e+02   1.05000e+02   2.40188e+01   1.91179e+00   2.40948e+01   7.95957e-02   4.13719e-02   3.29303e-03   4.15028e-02   6.07111e-01   7.62743e+00   7.65156e+00
            15   1.03792e+02   2.58557e+02   5.62339e-01   3.02227e-02   2.32904e+00   8.23032e-02   2.18378e+00   5.69334e+02   1.05000e+02   2.40838e+01   1.98577e+00   2.41656e+01   8.24524e-02   4.12413e-02   3.40044e-03   4.13812e-02   5.62019e-01   6.81628e+00   6.83941e+00
            16   1.03766e+02   2.70363e+02   6.30949e-01   3.06372e-02   2.35338e+00   8.51546e-02   2.18334e+00   5.69417e+02   1.05000e+02   2.41560e+01   2.06079e+00   2.42438e+01   8.53114e-02   4.10984e-02   3.50616e-03   4.12477e-02   5.19827e-01   6.09329e+00   6.11542e+00
            17   1.03751e+02   2.80965e+02   7.07939e-01   3.02752e-02   2.31760e+00   8.84264e-02   2.18291e+00   5.69497e+02   1.05000e+02   2.42324e+01   2.14684e+00   2.43273e+01   8.85940e-02   4.09458e-02   3.62755e-03   4.11061e-02   4.82641e-01   5.44778e+00   5.46912e+00
            18   1.03735e+02   2.91739e+02   7.94319e-01   3.06768e-02   2.33999e+00   9.19069e-02   2.18247e+00   5.69578e+02   1.05000e+02   2.43114e+01   2.23876e+00   2.44142e+01   9.20868e-02   4.07871e-02   3.75596e-03   4.09597e-02   4.48572e-01   4.87119e+00   4.89180e+00
            19   1.03722e+02   3.01413e+02   8.91249e-01   3.07020e-02   2.33340e+00   9.59421e-02   2.18204e+00   5.69659e+02   1.05000e+02   2.43909e+01   2.34494e+00   2.45034e+01   9.61396e-02   4.06234e-02   3.90551e-03   4.08107e-02   4.18748e-01   4.35562e+00   4.37570e+00
            20   1.03713e+02   3.09950e+02   9.99999e-01   2.98921e-02   2.26344e+00   1.00659e-01   2.18165e+00   5.69732e+02   1.05000e+02   2.44703e+01   2.46861e+00   2.45945e+01   1.00882e-01   4.04541e-02   4.08108e-03   4.06595e-02   3.92892e-01   3.89458e+00   3.91435e+00
            21   1.03699e+02   3.20380e+02   1.12202e+00   3.11831e-02   2.35213e+00   1.05403e-01   2.18129e+00   5.69800e+02   1.05000e+02   2.45528e+01   2.59407e+00   2.46894e+01   1.05653e-01   4.02790e-02   4.25559e-03   4.05032e-02   3.67961e-01   3.48274e+00   3.50212e+00
            22   1.03686e+02   3.29824e+02   1.25892e+00   3.08149e-02   2.31485e+00   1.10260e-01   2.18093e+00   5.69866e+02   1.05000e+02   2.46408e+01   2.72380e+00   2.47909e+01   1.10540e-01   4.00932e-02   4.43191e-03   4.03374e-02   3.44348e-01   3.11514e+00   3.13412e+00
            23   1.03671e+02   3.39030e+02   1.41253e+00   3.13053e-02   2.34112e+00   1.15291e-01   2.18058e+00   5.69933e+02   1.05000e+02   2.47382e+01   2.85984e+00   2.49030e+01   1.15604e-01   3.98902e-02   4.61147e-03   4.01559e-02   3.22229e-01   2.78735e+00   2.80591e+00
            24   1.03663e+02   3.47928e+02   1.58489e+00   3.12908e-02   2.32840e+00   1.20697e-01   2.18024e+00   5.69996e+02   1.05000e+02   2.48462e+01   3.00764e+00   2.50276e+01   1.21050e-01   3.96664e-02   4.80163e-03   3.99559e-02   3.02028e-01   2.49506e+00   2.51328e+00
            25   1.03654e+02   3.56498e+02   1.77828e+00   3.13633e-02   2.32111e+00   1.26426e-01   2.17991e+00   5.70058e+02   1.05000e+02   2.49645e+01   3.16619e+00   2.51645e+01   1.26828e-01   3.94227e-02   4.99989e-03   3.97385e-02   2.83373e-01   2.23431e+00   2.25221e+00
            26   1.03644e+02   3.65086e+02   1.99526e+00   3.14163e-02   2.31131e+00   1.32740e-01   2.17958e+00   5.70119e+02   1.05000e+02   2.50924e+01   3.34237e+00   2.53141e+01   1.33202e-01   3.91579e-02   5.21591e-03   3.95037e-02   2.66609e-01   2.00154e+00   2.01922e+00
            27   1.03633e+02   3.73825e+02   2.23872e+00   3.19308e-02   2.33422e+00   1.39577e-01   2.17928e+00   5.70177e+02   1.05000e+02   2.52299e+01   3.53509e+00   2.54763e+01   1.40116e-01   3.88724e-02   5.44663e-03   3.92522e-02   2.51317e-01   1.79364e+00   1.81116e+00
            28   1.03626e+02   3.82088e+02   2.51189e+00   3.20010e-02   2.32326e+00   1.46977e-01   2.17899e+00   5.70231e+02   1.05000e+02   2.53779e+01   3.74606e+00   2.56529e+01   1.47611e-01   3.85640e-02   5.69247e-03   3.89819e-02   2.37353e-01   1.60797e+00   1.62539e+00
            29   1.03620e+02   3.90232e+02   2.81838e+00   3.25479e-02   2.34531e+00   1.54870e-01   2.17870e+00   5.70286e+02   1.05000e+02   2.55389e+01   3.97437e+00   2.58463e+01   1.55620e-01   3.82301e-02   5.94937e-03   3.86903e-02   2.24434e-01   1.44219e+00   1.45955e+00
            30   1.03608e+02   3.98193e+02   3.16228e+00   3.26491e-02   2.33344e+00   1.63327e-01   2.17842e+00   5.70339e+02   1.05000e+02   2.57143e+01   4.22278e+00   2.60587e+01   1.64219e-01   3.78676e-02   6.21858e-03   3.83748e-02   2.12529e-01   1.29418e+00   1.31152e+00
            31   1.03602e+02   4.06140e+02   3.54812e+00   3.32154e-02   2.35293e+00   1.72306e-01   2.17817e+00   5.70388e+02   1.05000e+02   2.59049e+01   4.49111e+00   2.62914e+01   1.73369e-01   3.74762e-02   6.49721e-03   3.80353e-02   2.01453e-01   1.16199e+00   1.17933e+00
            32   1.03595e+02   4.13866e+02   3.98106e+00   3.33456e-02   2.33954e+00   1.81737e-01   2.17792e+00   5.70437e+02   1.05000e+02   2.61121e+01   4.77861e+00   2.65458e+01   1.83003e-01   3.70554e-02   6.78126e-03   3.76708e-02   1.91039e-01   1.04391e+00   1.06125e+00
            33   1.03586e+02   4.21490e+02   4.46683e+00   3.35067e-02   2.32653e+00   1.91744e-01   2.17768e+00   5.70484e+02   1.05000e+02   2.63363e+01   5.08965e+00   2.68236e+01   1.93256e-01   3.66033e-02   7.07381e-03   3.72806e-02   1.81346e-01   9.38373e-01   9.55735e-01
            34   1.03577e+02   4.29109e+02   5.01186e+00   3.41098e-02   2.34202e+00   2.02267e-01   2.17746e+00   5.70528e+02   1.05000e+02   2.65783e+01   5.42387e+00   2.71261e+01   2.04071e-01   3.61205e-02   7.37115e-03   3.68649e-02   1.72238e-01   8.44010e-01   8.61406e-01
            35   1.03569e+02   4.36556e+02   5.62341e+00   3.42757e-02   2.32518e+00   2.13400e-01   2.17724e+00   5.70571e+02   1.05000e+02   2.68394e+01   5.78536e+00   2.74558e+01   2.15555e-01   3.56044e-02   7.67470e-03   3.64222e-02   1.63738e-01   7.59613e-01   7.77060e-01
            36   1.03563e+02   4.44017e+02   6.30957e+00   3.49359e-02   2.33922e+00   2.24997e-01   2.17701e+00   5.70616e+02   1.05000e+02   2.71236e+01   6.17230e+00   2.78170e+01   2.27562e-01   3.50531e-02   7.97677e-03   3.59493e-02   1.55692e-01   6.84175e-01   7.01666e-01
            37   1.03559e+02   4.51346e+02   7.07945e+00   3.51992e-02   2.32359e+00   2.37264e-01   2.17678e+00   5.70661e+02   1.05000e+02   2.74345e+01   6.59305e+00   2.82156e+01   2.40320e-01   3.44603e-02   8.28151e-03   3.54414e-02   1.48220e-01   6.16761e-01   6.34321e-01
            38   1.03555e+02   4.58670e+02   7.94328e+00   3.59165e-02   2.33443e+00   2.50232e-01   2.17655e+00   5.70704e+02   1.05000e+02   2.77761e+01   7.05171e+00   2.86573e+01   2.53877e-01   3.38222e-02   8.58666e-03   3.48951e-02   1.41291e-01   5.56535e-01   5.74190e-01
            39   1.03549e+02   4.65944e+02   8.91251e+00   3.62312e-02   2.31514e+00   2.64126e-01   2.17633e+00   5.70746e+02   1.05000e+02   2.81527e+01   7.55864e+00   2.91497e+01   2.68488e-01   3.31323e-02   8.89560e-03   3.43057e-02   1.34978e-01   5.02736e-01   5.20540e-01
            40   1.03546e+02   4.73147e+02   1.00000e+01   3.70402e-02   2.32304e+00   2.78675e-01   2.17610e+00   5.70789e+02   1.05000e+02   2.85708e+01   8.11082e+00   2.96998e+01   2.83885e-01   3.23904e-02   9.19515e-03   3.36703e-02   1.29088e-01   4.54719e-01   4.72687e-01
            41   1.03541e+02   4.80299e+02   1.12202e+01   3.74845e-02   2.30309e+00   2.93717e-01   2.17587e+00   5.70832e+02   1.05000e+02   2.90389e+01   8.70910e+00   3.03168e+01   2.99911e-01   3.15947e-02   9.47560e-03   3.29850e-02   1.23536e-01   4.11909e-01   4.30035e-01
            42   1.03538e+02   4.87401e+02   1.25893e+01   3.85313e-02   2.31419e+00   3.09219e-01   2.17564e+00   5.70874e+02   1.05000e+02   2.95685e+01   9.35983e+00   3.10145e+01   3.16548e-01   3.07396e-02   9.73055e-03   3.22430e-02   1.18328e-01   3.73808e-01   3.92090e-01
            43   1.03535e+02   4.94439e+02   1.41254e+01   3.96684e-02   2.32273e+00   3.25073e-01   2.17539e+00   5.70919e+02   1.05000e+02   3.01773e+01   1.00700e+01   3.18131e+01   3.33693e-01   2.98173e-02   9.94982e-03   3.14336e-02   1.13461e-01   3.40017e-01   3.58448e-01
            44   1.03530e+02   5.01476e+02   1.58489e+01   4.04732e-02   2.30151e+00   3.41083e-01   2.17515e+00   5.70961e+02   1.05000e+02   3.09084e+01   1.08533e+01   3.27586e+01   3.51144e-01   2.88023e-02   1.01138e-02   3.05264e-02   1.08989e-01   3.10382e-01   3.28962e-01
            45   1.03526e+02   5.08488e+02   1.77828e+01   4.18050e-02   2.29378e+00   3.55308e-01   2.17493e+00   5.71001e+02   1.05000e+02   3.18760e+01   1.16890e+01   3.39516e+01   3.66704e-01   2.76530e-02   1.01405e-02   2.94537e-02   1.04616e-01   2.85288e-01   3.03865e-01
            46   1.03522e+02   5.15472e+02   1.99526e+01   4.42352e-02   2.32749e+00   3.68938e-01   2.17473e+00   5.71038e+02   1.05000e+02   3.30787e+01   1.26254e+01   3.54063e+01   3.81678e-01   2.63869e-02   1.00713e-02   2.82436e-02   1.00708e-01   2.63857e-01   2.82423e-01
            47   1.03520e+02   5.22390e+02   2.23872e+01   4.53901e-02   2.28297e+00   3.74161e-01   2.17452e+00   5.71075e+02   1.05000e+02   3.45440e+01   1.33690e+01   3.70408e+01   3.87015e-01   2.51775e-02   9.74406e-03   2.69973e-02   9.50430e-02   2.45580e-01   2.63330e-01
            48   1.03517e+02   5.29301e+02   2.51189e+01   4.67672e-02   2.24675e+00   3.70095e-01   2.17402e+00   5.71158e+02   1.05000e+02   3.62334e+01   1.38262e+01   3.87817e+01   3.81587e-01   2.40910e-02   9.19281e-03   2.57853e-02   8.76038e-02   2.29577e-01   2.45724e-01
            49   1.03514e+02   5.36210e+02   2.81838e+01   5.00969e-02   2.31971e+00   3.64501e-01   2.17285e+00   5.71343e+02   1.05000e+02   3.76837e+01   1.41060e+01   4.02373e+01   3.74327e-01   2.32753e-02   8.71259e-03   2.48526e-02   7.96572e-02   2.12801e-01   2.27221e-01
            50   1.03509e+02   5.43104e+02   3.16228e+01   5.11128e-02   2.31991e+00   3.66923e-01   2.17148e+00   5.71558e+02   1.05000e+02   3.84206e+01   1.44508e+01   4.10483e+01   3.76121e-01   2.28020e-02   8.57632e-03   2.43615e-02   7.27298e-02   1.93368e-01   2.06593e-01
            51   1.03508e+02   5.49995e+02   3.54813e+01   5.34892e-02   2.42066e+00   3.71300e-01   2.17020e+00   5.71759e+02   1.05000e+02   3.84803e+01   1.46233e+01   4.11652e+01   3.80021e-01   2.27079e-02   8.62950e-03   2.42924e-02   6.55943e-02   1.72607e-01   1.84650e-01
            52   1.03505e+02   5.56863e+02   3.98107e+01   5.76268e-02   2.63028e+00   4.06380e-01   2.16896e+00   5.71954e+02   1.05000e+02   3.76311e+01   1.57870e+01   4.08085e+01   4.19519e-01   2.25968e-02   9.47978e-03   2.45047e-02   6.31130e-02   1.50441e-01   1.63144e-01
            53   1.03500e+02   5.66202e+02   4.46684e+01   5.17712e-02   2.43356e+00   4.84102e-01   2.16775e+00   5.72145e+02   1.05000e+02   3.52496e+01   1.80764e+01   3.96143e+01   5.12811e-01   2.24621e-02   1.15188e-02   2.52434e-02   6.44069e-02   1.25596e-01   1.41147e-01
            54   1.03499e+02   5.74095e+02   5.01187e+01   3.89913e-02   1.88235e+00   5.44426e-01   2.16648e+00   5.72344e+02   1.05000e+02   3.32140e+01   1.95893e+01   3.85605e+01   5.89789e-01   2.23376e-02   1.31745e-02   2.59333e-02   6.22069e-02   1.05473e-01   1.22451e-01
            55   1.03496e+02   5.81012e+02   5.62341e+01   3.99796e-02   2.02378e+00   5.89941e-01   2.16505e+00   5.72568e+02   1.05000e+02   3.08122e+01   2.00499e+01   3.67613e+01   6.50712e-01   2.28004e-02   1.48365e-02   2.72025e-02   5.67456e-02   8.72054e-02   1.04043e-01
            56   1.03493e+02   5.87889e+02   6.30957e+01   4.45646e-02   2.40236e+00   6.04321e-01   2.16381e+00   5.72762e+02   1.05000e+02   2.86820e+01   1.91824e+01   3.45054e+01   6.68796e-01   2.40899e-02   1.61112e-02   2.89810e-02   4.83864e-02   7.23486e-02   8.70377e-02
            57   1.03491e+02   5.94768e+02   7.07946e+01   4.19735e-02   2.34931e+00   6.62038e-01   2.16334e+00   5.72838e+02   1.05000e+02   2.65376e+01   1.99776e+01   3.32167e+01   7.52806e-01   2.40518e-02   1.81064e-02   3.01053e-02   4.49122e-02   5.96598e-02   7.46753e-02
            58   1.03488e+02   6.01639e+02   7.94328e+01   5.35040e-02   2.33292e+00   7.00928e-01   2.16325e+00   5.72855e+02   1.05000e+02   3.30877e+01   2.68880e+01   4.26352e+01   8.12629e-01   1.82024e-02   1.47918e-02   2.34548e-02   5.38740e-02   6.62959e-02   8.54257e-02
            59   1.03483e+02   6.08495e+02   8.91251e+01   5.60107e-02   2.31926e+00   6.89179e-01   2.16296e+00   5.72905e+02   1.05000e+02   3.52224e+01   2.78050e+01   4.48747e+01   7.89414e-01   1.74911e-02   1.38077e-02   2.22843e-02   4.96528e-02   6.28983e-02   8.01349e-02
]22[JAL03-01_Freq0.1-100_
