         Index            Ts             t             f             F             x         Phase            F0            x0            Tr            E'            E"            E*     tan_delta            D'            D"            D*          Eta'          Eta"          Eta*
           [#]          [°C]           [s]          [Hz]           [N]          [µm]         [rad]           [N]          [µm]          [°C]         [MPa]         [MPa]         [MPa]            []       [1/MPa]       [1/MPa]       [1/MPa]        [MPas]        [MPas]        [MPas]
             0   5.71627e+01   0.00000e+00   9.99999e-02   2.34129e+00   2.30912e+00   4.01742e-02   5.20097e+00   1.13533e+02   6.00000e+01   2.10858e+03   9.47377e+01   2.11070e+03   4.49297e-02   4.73298e-04   2.12652e-05   4.73776e-04   1.50780e+02   3.35591e+03   3.35929e+03
             1   5.70736e+01   7.34033e+01   1.12200e-01   2.34760e+00   2.30629e+00   3.86303e-02   5.20066e+00   1.13388e+02   6.00000e+01   2.11803e+03   9.15409e+01   2.12001e+03   4.32198e-02   4.71256e-04   2.03676e-05   4.71696e-04   1.29850e+02   3.00442e+03   3.00722e+03
             2   5.70426e+01   9.59180e+01   1.25890e-01   2.35147e+00   2.30222e+00   3.73916e-02   5.20063e+00   1.13311e+02   6.00000e+01   2.12628e+03   8.89798e+01   2.12814e+03   4.18477e-02   4.69484e-04   1.96468e-05   4.69895e-04   1.12492e+02   2.68812e+03   2.69048e+03
             3   5.70069e+01   1.17891e+02   1.41250e-01   2.35701e+00   2.30054e+00   3.65161e-02   5.20067e+00   1.13267e+02   6.00000e+01   2.13373e+03   8.72271e+01   2.13552e+03   4.08800e-02   4.67880e-04   1.91269e-05   4.68271e-04   9.82842e+01   2.40421e+03   2.40622e+03
             4   5.69742e+01   1.37481e+02   1.58480e-01   2.36192e+00   2.29890e+00   3.55755e-02   5.20072e+00   1.13231e+02   6.00000e+01   2.14052e+03   8.52700e+01   2.14222e+03   3.98361e-02   4.66435e-04   1.85810e-05   4.66805e-04   8.56333e+01   2.14964e+03   2.15135e+03
             5   5.69490e+01   1.54936e+02   1.77820e-01   2.37076e+00   2.30036e+00   3.45002e-02   5.20075e+00   1.13191e+02   6.00000e+01   2.14809e+03   8.30039e+01   2.14969e+03   3.86408e-02   4.64837e-04   1.79617e-05   4.65184e-04   7.42914e+01   1.92261e+03   1.92405e+03
             6   5.69232e+01   1.70776e+02   1.99520e-01   2.37695e+00   2.30014e+00   3.36783e-02   5.20080e+00   1.13162e+02   6.00000e+01   2.15470e+03   8.12897e+01   2.15623e+03   3.77267e-02   4.63443e-04   1.74842e-05   4.63772e-04   6.48440e+01   1.71878e+03   1.72000e+03
             7   5.69003e+01   1.85130e+02   2.23870e-01   2.38434e+00   2.30115e+00   3.29295e-02   5.20087e+00   1.13142e+02   6.00000e+01   2.16123e+03   7.97340e+01   2.16270e+03   3.68930e-02   4.62072e-04   1.70472e-05   4.62386e-04   5.66850e+01   1.53647e+03   1.53752e+03
             8   5.68839e+01   1.98013e+02   2.51180e-01   2.38848e+00   2.29925e+00   3.22719e-02   5.20094e+00   1.13126e+02   6.00000e+01   2.16752e+03   7.83769e+01   2.16894e+03   3.61597e-02   4.60754e-04   1.66607e-05   4.61055e-04   4.96620e+01   1.37341e+03   1.37430e+03
             9   5.68681e+01   2.09563e+02   2.81830e-01   2.39510e+00   2.29993e+00   3.17226e-02   5.20101e+00   1.13114e+02   6.00000e+01   2.17359e+03   7.72632e+01   2.17497e+03   3.55463e-02   4.59487e-04   1.63331e-05   4.59777e-04   4.36321e+01   1.22747e+03   1.22825e+03
