         Index            Ts             t             f             F             x         Phase            F0            x0            Tr            E'            E"            E*     tan_delta            D'            D"            D*          Eta'          Eta"          Eta*
            10   8.81162e+01   2.01500e+02   3.16220e-01   4.64154e-02   2.26682e+00   4.70725e-01   2.46889e+00   5.27174e+02   9.00000e+01   3.39882e+01   1.73338e+01   3.81531e+01   5.09995e-01   2.33490e-02   1.19079e-02   2.62102e-02   8.72420e+00   1.71064e+01   1.92026e+01
            11   8.80982e+01   2.12924e+02   3.54809e-01   4.84314e-02   2.27616e+00   4.92189e-01   2.46863e+00   5.27217e+02   9.00000e+01   3.49247e+01   1.87699e+01   3.96490e+01   5.37439e-01   2.22161e-02   1.19398e-02   2.52213e-02   8.41951e+00   1.56660e+01   1.77851e+01
            12   8.80782e+01   2.23881e+02   3.98099e-01   5.04385e-02   2.27660e+00   5.13474e-01   2.46838e+00   5.27260e+02   9.00000e+01   3.59413e+01   2.03175e+01   4.12865e+01   5.65296e-01   2.10852e-02   1.19194e-02   2.42210e-02   8.12266e+00   1.43689e+01   1.65058e+01
            13   8.80611e+01   2.33718e+02   4.46679e-01   5.23291e-02   2.26305e+00   5.34664e-01   2.46814e+00   5.27302e+02   9.00000e+01   3.70546e+01   2.19998e+01   4.30933e+01   5.93714e-01   1.99536e-02   1.18468e-02   2.32055e-02   7.83869e+00   1.32028e+01   1.53544e+01
            14   8.80432e+01   2.46210e+02   5.01179e-01   5.56370e-02   2.29998e+00   5.55961e-01   2.46793e+00   5.27341e+02   9.00000e+01   3.82658e+01   2.38403e+01   4.50847e+01   6.23018e-01   1.88258e-02   1.17288e-02   2.21805e-02   7.57074e+00   1.21517e+01   1.43171e+01
            15   8.80239e+01   2.59385e+02   5.62339e-01   5.84396e-02   2.30394e+00   5.77656e-01   2.46773e+00   5.27379e+02   9.00000e+01   3.95729e+01   2.58686e+01   4.72779e+01   6.53695e-01   1.77044e-02   1.15733e-02   2.11516e-02   7.32140e+00   1.12000e+01   1.33807e+01
            16   8.80055e+01   2.71193e+02   6.30949e-01   6.13542e-02   2.30170e+00   5.99114e-01   2.46753e+00   5.27419e+02   9.00000e+01   4.09945e+01   2.80780e+01   4.96882e+01   6.84921e-01   1.66042e-02   1.13726e-02   2.01255e-02   7.08258e+00   1.03407e+01   1.25337e+01
            17   8.79923e+01   2.81793e+02   7.07939e-01   6.37728e-02   2.27189e+00   6.20120e-01   2.46733e+00   5.27460e+02   9.00000e+01   4.25391e+01   3.04755e+01   5.23290e+01   7.16413e-01   1.55347e-02   1.11292e-02   1.91098e-02   6.85134e+00   9.56340e+00   1.17643e+01
            18   8.79758e+01   2.92567e+02   7.94319e-01   6.87791e-02   2.32222e+00   6.40321e-01   2.46714e+00   5.27501e+02   9.00000e+01   4.42255e+01   3.30643e+01   5.52190e+01   7.47629e-01   1.45043e-02   1.08438e-02   1.81097e-02   6.62497e+00   8.86131e+00   1.10640e+01
            19   8.79682e+01   3.02242e+02   8.91249e-01   7.07076e-02   2.25831e+00   6.59865e-01   2.46695e+00   5.27542e+02   9.00000e+01   4.60603e+01   3.58703e+01   5.83800e+01   7.78770e-01   1.35144e-02   1.05246e-02   1.71291e-02   6.40555e+00   8.22522e+00   1.04252e+01
            20   8.79363e+01   3.28692e+02   9.99999e-01   6.99806e-02   2.11075e+00   6.78515e-01   2.46676e+00   5.27583e+02   9.00000e+01   4.80565e+01   3.88976e+01   6.18260e+01   8.09414e-01   1.25722e-02   1.01761e-02   1.61744e-02   6.19075e+00   7.64844e+00   9.83992e+00
            21   8.79235e+01   3.39208e+02   1.12202e+00   8.10219e-02   2.30446e+00   6.95856e-01   2.46656e+00   5.27625e+02   9.00000e+01   5.02386e+01   4.21394e+01   6.55717e+01   8.38785e-01   1.16844e-02   9.80067e-03   1.52505e-02   5.97735e+00   7.12620e+00   9.30115e+00
            22   8.79153e+01   3.48650e+02   1.25892e+00   8.45140e-02   2.26387e+00   7.11556e-01   2.46639e+00   5.27662e+02   9.00000e+01   5.26344e+01   4.55904e+01   6.96338e+01   8.66172e-01   1.08550e-02   9.40228e-03   1.43608e-02   5.76363e+00   6.65415e+00   8.80325e+00
            23   8.79069e+01   3.57855e+02   1.41253e+00   9.13492e-02   2.30210e+00   7.25635e-01   2.46621e+00   5.27700e+02   9.00000e+01   5.52587e+01   4.92588e+01   7.40267e+01   8.91421e-01   1.00838e-02   8.98890e-03   1.35086e-02   5.55017e+00   6.22621e+00   8.34087e+00
            24   8.78981e+01   3.66756e+02   1.58489e+00   9.76237e-02   2.31274e+00   7.37877e-01   2.46604e+00   5.27736e+02   9.00000e+01   5.81369e+01   5.31345e+01   7.87602e+01   9.13955e-01   9.37212e-03   8.56569e-03   1.26968e-02   5.33579e+00   5.83813e+00   7.90913e+00
            25   8.78877e+01   3.75324e+02   1.77828e+00   1.03268e-01   2.29829e+00   7.48499e-01   2.46589e+00   5.27769e+02   9.00000e+01   6.12812e+01   5.72356e+01   8.38529e+01   9.33983e-01   8.71549e-03   8.14012e-03   1.19257e-02   5.12256e+00   5.48464e+00   7.50479e+00
            26   8.78828e+01   3.83913e+02   1.99526e+00   1.08271e-01   2.26232e+00   7.57369e-01   2.46575e+00   5.27799e+02   9.00000e+01   6.47292e+01   6.15633e+01   8.93303e+01   9.51089e-01   8.11153e-03   7.71479e-03   1.11944e-02   4.91069e+00   5.16323e+00   7.12558e+00
            27   8.78773e+01   3.92651e+02   2.23872e+00   1.17516e-01   2.30420e+00   7.64817e-01   2.46561e+00   5.27828e+02   9.00000e+01   6.84903e+01   6.61450e+01   9.52160e+01   9.65756e-01   7.55457e-03   7.29587e-03   1.05024e-02   4.70238e+00   4.86912e+00   6.76910e+00
            28   8.78715e+01   4.00915e+02   2.51189e+00   1.24762e-01   2.29457e+00   7.70702e-01   2.46548e+00   5.27857e+02   9.00000e+01   7.26047e+01   7.09777e+01   1.01535e+02   9.77591e-01   7.04266e-03   6.88484e-03   9.84886e-03   4.49720e+00   4.60028e+00   6.43330e+00
            29   8.78617e+01   4.09059e+02   2.81838e+00   1.34262e-01   2.31544e+00   7.75275e-01   2.46537e+00   5.27882e+02   9.00000e+01   7.70857e+01   7.60828e+01   1.08309e+02   9.86989e-01   6.57123e-03   6.48573e-03   9.23286e-03   4.29643e+00   4.35307e+00   6.11625e+00
            30   8.78569e+01   4.17020e+02   3.16228e+00   1.43105e-01   2.31386e+00   7.78311e-01   2.46526e+00   5.27907e+02   9.00000e+01   8.19774e+01   8.14384e+01   1.15553e+02   9.93425e-01   6.13948e-03   6.09911e-03   8.65403e-03   4.09873e+00   4.12586e+00   5.81570e+00
            31   8.78490e+01   4.24967e+02   3.54812e+00   1.52705e-01   2.31501e+00   7.79931e-01   2.46514e+00   5.27933e+02   9.00000e+01   8.72998e+01   8.70450e+01   1.23281e+02   9.97081e-01   5.74413e-03   5.72737e-03   8.11158e-03   3.90450e+00   3.91593e+00   5.52988e+00
            32   8.78448e+01   4.32694e+02   3.98106e+00   1.61669e-01   2.29842e+00   7.79902e-01   2.46502e+00   5.27958e+02   9.00000e+01   9.31042e+01   9.28673e+01   1.31502e+02   9.97455e-01   5.38401e-03   5.37031e-03   7.60446e-03   3.71265e+00   3.72212e+00   5.25718e+00
            33   8.78378e+01   4.40318e+02   4.46683e+00   1.73594e-01   2.31519e+00   7.78514e-01   2.46492e+00   5.27982e+02   9.00000e+01   9.93991e+01   9.89140e+01   1.40229e+02   9.95120e-01   5.05484e-03   5.03017e-03   7.13119e-03   3.52434e+00   3.54163e+00   4.99641e+00
            34   8.78340e+01   4.47937e+02   5.01186e+00   1.84081e-01   2.30406e+00   7.75727e-01   2.46481e+00   5.28005e+02   9.00000e+01   1.06225e+02   1.05163e+02   1.49476e+02   9.90008e-01   4.75427e-03   4.70676e-03   6.69005e-03   3.33953e+00   3.37323e+00   4.74670e+00
            35   8.78288e+01   4.55383e+02   5.62341e+00   1.96971e-01   2.31495e+00   7.71815e-01   2.46472e+00   5.28028e+02   9.00000e+01   1.13589e+02   1.11624e+02   1.59256e+02   9.82698e-01   4.47864e-03   4.40115e-03   6.27919e-03   3.15921e+00   3.21483e+00   4.50730e+00
            36   8.78232e+01   4.62844e+02   6.30957e+00   2.09859e-01   2.31734e+00   7.66730e-01   2.46463e+00   5.28049e+02   9.00000e+01   1.21530e+02   1.18266e+02   1.69577e+02   9.73136e-01   4.22620e-03   4.11267e-03   5.89702e-03   2.98318e+00   3.06553e+00   4.27748e+00
            37   8.78183e+01   4.70175e+02   7.07945e+00   2.22697e-01   2.31214e+00   7.60686e-01   2.46455e+00   5.28068e+02   9.00000e+01   1.30052e+02   1.25083e+02   1.80442e+02   9.61795e-01   3.99431e-03   3.84170e-03   5.54195e-03   2.81203e+00   2.92373e+00   4.05656e+00
            38   8.78142e+01   4.77499e+02   7.94328e+00   2.36446e-01   2.31007e+00   7.53533e-01   2.46446e+00   5.28088e+02   9.00000e+01   1.39201e+02   1.32024e+02   1.91852e+02   9.48437e-01   3.78190e-03   3.58690e-03   5.21235e-03   2.64528e+00   2.78909e+00   3.84403e+00
            39   8.78089e+01   4.84773e+02   8.91251e+00   2.52535e-01   2.32371e+00   7.45388e-01   2.46437e+00   5.28108e+02   9.00000e+01   1.48998e+02   1.39069e+02   2.03815e+02   9.33359e-01   3.58680e-03   3.34777e-03   4.90640e-03   2.48342e+00   2.66074e+00   3.63963e+00
            40   8.78051e+01   4.92038e+02   1.00000e+01   2.67099e-01   2.31684e+00   7.36311e-01   2.46429e+00   5.28127e+02   9.00000e+01   1.59467e+02   1.46190e+02   2.16336e+02   9.16737e-01   3.40733e-03   3.12363e-03   4.62244e-03   2.32668e+00   2.53800e+00   3.44309e+00
            41   8.78021e+01   4.99229e+02   1.12202e+01   2.80762e-01   2.29795e+00   7.26409e-01   2.46420e+00   5.28147e+02   9.00000e+01   1.70620e+02   1.53359e+02   2.29413e+02   8.98837e-01   3.24186e-03   2.91390e-03   4.35896e-03   2.17536e+00   2.42019e+00   3.25415e+00
            42   8.77970e+01   5.06331e+02   1.25893e+01   2.99790e-01   2.31751e+00   7.15727e-01   2.46410e+00   5.28167e+02   9.00000e+01   1.82481e+02   1.60547e+02   2.43053e+02   8.79799e-01   3.08899e-03   2.71769e-03   4.11433e-03   2.02965e+00   2.30695e+00   3.07270e+00
            43   8.77946e+01   5.13439e+02   1.41254e+01   3.15362e-01   2.30489e+00   7.04406e-01   2.46401e+00   5.28186e+02   9.00000e+01   1.95054e+02   1.67732e+02   2.57255e+02   8.59926e-01   2.94732e-03   2.53447e-03   3.88719e-03   1.88989e+00   2.19774e+00   2.89858e+00
            44   8.77910e+01   5.20477e+02   1.58489e+01   3.32487e-01   2.29935e+00   6.92551e-01   2.46392e+00   5.28204e+02   9.00000e+01   2.08389e+02   1.74931e+02   2.72078e+02   8.39445e-01   2.81505e-03   2.36308e-03   3.67541e-03   1.75665e+00   2.09264e+00   2.73221e+00
            45   8.77888e+01   5.27547e+02   1.77828e+01   3.52203e-01   2.30618e+00   6.80144e-01   2.46384e+00   5.28222e+02   9.00000e+01   2.22556e+02   1.82130e+02   2.87580e+02   8.18356e-01   2.69104e-03   2.20223e-03   3.47729e-03   1.63005e+00   1.99186e+00   2.57383e+00
            46   8.77871e+01   5.34531e+02   1.99526e+01   3.68991e-01   2.28996e+00   6.67411e-01   2.46373e+00   5.28243e+02   9.00000e+01   2.37465e+02   1.89272e+02   3.03667e+02   7.97055e-01   2.57516e-03   2.05254e-03   3.29308e-03   1.50976e+00   1.89417e+00   2.42224e+00
            47   8.77847e+01   5.41495e+02   2.23872e+01   3.88844e-01   2.29048e+00   6.53428e-01   2.46363e+00   5.28263e+02   9.00000e+01   2.53212e+02   1.95997e+02   3.20205e+02   7.74041e-01   2.46962e-03   1.91158e-03   3.12300e-03   1.39338e+00   1.80013e+00   2.27640e+00
            48   8.77801e+01   5.48444e+02   2.51189e+01   4.10301e-01   2.29820e+00   6.38082e-01   2.46338e+00   5.28307e+02   9.00000e+01   2.69728e+02   2.02087e+02   3.37035e+02   7.49224e-01   2.37453e-03   1.77905e-03   2.96705e-03   1.28044e+00   1.70902e+00   2.13548e+00
            49   8.77773e+01   5.55354e+02   2.81838e+01   4.29758e-01   2.29710e+00   6.21809e-01   2.46268e+00   5.28417e+02   9.00000e+01   2.86417e+02   2.07182e+02   3.53495e+02   7.23357e-01   2.29209e-03   1.65800e-03   2.82889e-03   1.16996e+00   1.61740e+00   1.99620e+00
            50   8.77733e+01   5.62279e+02   3.16228e+01   4.51200e-01   2.31031e+00   6.05899e-01   2.46168e+00   5.28576e+02   9.00000e+01   3.02780e+02   2.11475e+02   3.69320e+02   6.98444e-01   2.21984e-03   1.55043e-03   2.70768e-03   1.06434e+00   1.52387e+00   1.85876e+00
            51   8.77720e+01   5.69174e+02   3.54813e+01   4.73097e-01   2.32496e+00   5.89449e-01   2.46062e+00   5.28742e+02   9.00000e+01   3.19492e+02   2.15051e+02   3.85126e+02   6.73101e-01   2.15405e-03   1.44989e-03   2.59655e-03   9.64630e-01   1.43311e+00   1.72752e+00
            52   8.77708e+01   5.76068e+02   3.98107e+01   4.98712e-01   2.35494e+00   5.76780e-01   2.45957e+00   5.28906e+02   9.00000e+01   3.35765e+02   2.19463e+02   4.01126e+02   6.53622e-01   2.08676e-03   1.36395e-03   2.49298e-03   8.77369e-01   1.34232e+00   1.60362e+00
            53   8.77679e+01   5.84197e+02   4.46684e+01   4.82373e-01   2.19186e+00   5.68044e-01   2.45854e+00   5.29068e+02   9.00000e+01   3.51372e+02   2.24843e+02   4.17154e+02   6.39901e-01   2.01918e-03   1.29208e-03   2.39720e-03   8.01125e-01   1.25195e+00   1.48633e+00
            54   8.77666e+01   5.91564e+02   5.01187e+01   5.21104e-01   2.27913e+00   5.60989e-01   2.45753e+00   5.29226e+02   9.00000e+01   3.67190e+02   2.30788e+02   4.33695e+02   6.28526e-01   1.95219e-03   1.22700e-03   2.30577e-03   7.32881e-01   1.16603e+00   1.37722e+00
            55   8.77675e+01   5.98400e+02   5.62341e+01   5.38984e-01   2.27110e+00   5.54574e-01   2.45650e+00   5.29386e+02   9.00000e+01   3.83202e+02   2.36789e+02   4.50459e+02   6.17922e-01   1.88850e-03   1.16695e-03   2.21996e-03   6.70165e-01   1.08455e+00   1.27490e+00
            56   8.77639e+01   6.05310e+02   6.30957e+01   5.69777e-01   2.31514e+00   5.41090e-01   2.45541e+00   5.29557e+02   9.00000e+01   4.01328e+02   2.39710e+02   4.67467e+02   5.97292e-01   1.83653e-03   1.09694e-03   2.13919e-03   6.04653e-01   1.01232e+00   1.17915e+00
            57   8.77641e+01   6.12203e+02   7.07946e+01   5.85345e-01   2.29203e+00   5.32024e-01   2.45459e+00   5.29686e+02   9.00000e+01   4.19369e+02   2.44400e+02   4.85388e+02   5.82782e-01   1.77999e-03   1.03735e-03   2.06021e-03   5.49442e-01   9.42793e-01   1.09121e+00
            58   8.77625e+01   6.19100e+02   7.94328e+01   6.13555e-01   2.30837e+00   5.21486e-01   2.45432e+00   5.29727e+02   9.00000e+01   4.39905e+02   2.49070e+02   5.05522e+02   5.66190e-01   1.72139e-03   9.74635e-04   1.97815e-03   4.99047e-01   8.81412e-01   1.01288e+00
            59   8.77630e+01   6.25981e+02   8.91251e+01   6.37584e-01   2.31654e+00   5.13211e-01   2.45432e+00   5.29729e+02   9.00000e+01   4.58405e+02   2.53223e+02   5.23696e+02   5.52400e-01   1.67144e-03   9.23305e-04   1.90950e-03   4.52193e-01   8.18596e-01   9.35189e-01
]19[JAL03-01_Freq0.1-100_
