         Index            Ts             t             f             F             x         Phase            F0            x0            Tr            E'            E"            E*     tan_delta            D'            D"            D*          Eta'          Eta"          Eta*
             9   4.24720e+01   2.09588e+02   2.81830e-01   2.69712e+00   2.30025e+00   1.77154e-02   5.45467e+00   7.80292e+01   4.50000e+01   2.48706e+03   5.00271e+01   2.48756e+03   2.01150e-02   4.01919e-04   8.08459e-06   4.02000e-04   2.82513e+01   1.40449e+03   1.40478e+03
            10   4.24415e+01   2.19956e+02   3.16220e-01   2.69873e+00   2.29876e+00   1.74452e-02   5.45504e+00   7.79770e+01   4.50000e+01   2.49061e+03   4.93189e+01   2.49110e+03   1.98019e-02   4.01351e-04   7.94751e-06   4.01429e-04   2.48224e+01   1.25354e+03   1.25378e+03
            11   4.24065e+01   2.31379e+02   3.54809e-01   2.70176e+00   2.29846e+00   1.71987e-02   5.45539e+00   7.79310e+01   4.50000e+01   2.49419e+03   4.86726e+01   2.49467e+03   1.95144e-02   4.00779e-04   7.82096e-06   4.00855e-04   2.18328e+01   1.11881e+03   1.11902e+03
            12   4.23744e+01   2.42336e+02   3.98099e-01   2.70670e+00   2.29978e+00   1.70122e-02   5.45573e+00   7.78892e+01   4.50000e+01   2.49778e+03   4.81919e+01   2.49825e+03   1.92939e-02   4.00206e-04   7.72155e-06   4.00281e-04   1.92665e+01   9.98580e+02   9.98766e+02
            13   4.23462e+01   2.52173e+02   4.46679e-01   2.70978e+00   2.29949e+00   1.68376e-02   5.45607e+00   7.78499e+01   4.50000e+01   2.50139e+03   4.77393e+01   2.50184e+03   1.90851e-02   3.99632e-04   7.62703e-06   3.99705e-04   1.70098e+01   8.91262e+02   8.91424e+02
            14   4.23117e+01   2.64676e+02   5.01179e-01   2.71537e+00   2.30131e+00   1.66842e-02   5.45640e+00   7.78123e+01   4.50000e+01   2.50503e+03   4.73419e+01   2.50547e+03   1.88987e-02   3.99055e-04   7.54164e-06   3.99126e-04   1.50339e+01   7.95499e+02   7.95641e+02
            15   4.22734e+01   2.77852e+02   5.62339e-01   2.71719e+00   2.29994e+00   1.65352e-02   5.45674e+00   7.77768e+01   4.50000e+01   2.50866e+03   4.69505e+01   2.50910e+03   1.87153e-02   3.98479e-04   7.45767e-06   3.98549e-04   1.32881e+01   7.10010e+02   7.10134e+02
            16   4.22404e+01   2.89660e+02   6.30949e-01   2.72507e+00   2.30375e+00   1.63964e-02   5.45707e+00   7.77435e+01   4.50000e+01   2.51223e+03   4.65794e+01   2.51266e+03   1.85410e-02   3.97916e-04   7.37778e-06   3.97984e-04   1.17495e+01   6.33702e+02   6.33811e+02
            17   4.22115e+01   3.00263e+02   7.07939e-01   2.72314e+00   2.29932e+00   1.62755e-02   5.45739e+00   7.77126e+01   4.50000e+01   2.51572e+03   4.62509e+01   2.51615e+03   1.83847e-02   3.97365e-04   7.30545e-06   3.97433e-04   1.03979e+01   5.65571e+02   5.65667e+02
            18   4.21749e+01   3.11038e+02   7.94319e-01   2.73095e+00   2.30316e+00   1.61695e-02   5.45772e+00   7.76835e+01   4.50000e+01   2.51918e+03   4.59558e+01   2.51959e+03   1.82424e-02   3.96823e-04   7.23901e-06   3.96889e-04   9.20800e+00   5.04759e+02   5.04843e+02
            19   4.21417e+01   3.20715e+02   8.91249e-01   2.73152e+00   2.30091e+00   1.60986e-02   5.45804e+00   7.76566e+01   4.50000e+01   2.52259e+03   4.57524e+01   2.52301e+03   1.81371e-02   3.96287e-04   7.18749e-06   3.96352e-04   8.17025e+00   4.50473e+02   4.50547e+02
            20   4.21138e+01   3.29244e+02   9.99999e-01   2.71427e+00   2.28374e+00   1.60599e-02   5.45836e+00   7.76320e+01   4.50000e+01   2.52593e+03   4.56311e+01   2.52635e+03   1.80650e-02   3.95764e-04   7.14949e-06   3.95829e-04   7.26243e+00   4.02015e+02   4.02081e+02
            21   4.20826e+01   3.39682e+02   1.12202e+00   2.74032e+00   2.30303e+00   1.60437e-02   5.45866e+00   7.76109e+01   4.50000e+01   2.52923e+03   4.55634e+01   2.52964e+03   1.80148e-02   3.95249e-04   7.12032e-06   3.95313e-04   6.46303e+00   3.58763e+02   3.58822e+02
            22   4.20527e+01   3.49128e+02   1.25892e+00   2.74172e+00   2.30160e+00   1.60255e-02   5.45895e+00   7.75929e+01   4.50000e+01   2.53251e+03   4.54781e+01   2.53292e+03   1.79577e-02   3.94738e-04   7.08858e-06   3.94801e-04   5.74943e+00   3.20165e+02   3.20217e+02
            23   4.20290e+01   3.58334e+02   1.41253e+00   2.74576e+00   2.30239e+00   1.60156e-02   5.45924e+00   7.75775e+01   4.50000e+01   2.53578e+03   4.54041e+01   2.53619e+03   1.79054e-02   3.94229e-04   7.05882e-06   3.94292e-04   5.11586e+00   2.85716e+02   2.85762e+02
            24   4.20064e+01   3.67235e+02   1.58489e+00   2.74764e+00   2.30137e+00   1.60120e-02   5.45952e+00   7.75640e+01   4.50000e+01   2.53906e+03   4.53339e+01   2.53946e+03   1.78546e-02   3.93722e-04   7.02976e-06   3.93784e-04   4.55245e+00   2.54973e+02   2.55013e+02
            25   4.19858e+01   3.75804e+02   1.77828e+00   2.75238e+00   2.30272e+00   1.60246e-02   5.45979e+00   7.75533e+01   4.50000e+01   2.54236e+03   4.52957e+01   2.54276e+03   1.78164e-02   3.93211e-04   7.00559e-06   3.93273e-04   4.05394e+00   2.27540e+02   2.27576e+02
            26   4.19659e+01   3.84396e+02   1.99526e+00   2.75397e+00   2.30146e+00   1.60588e-02   5.46005e+00   7.75464e+01   4.50000e+01   2.54564e+03   4.53021e+01   2.54604e+03   1.77960e-02   3.92705e-04   6.98856e-06   3.92767e-04   3.61360e+00   2.03057e+02   2.03089e+02
            27   4.19445e+01   3.93135e+02   2.23872e+00   2.75547e+00   2.30015e+00   1.61263e-02   5.46029e+00   7.75437e+01   4.50000e+01   2.54889e+03   4.53855e+01   2.54929e+03   1.78060e-02   3.92204e-04   6.98358e-06   3.92266e-04   3.22655e+00   1.81206e+02   1.81234e+02
            28   4.19231e+01   4.01399e+02   2.51189e+00   2.76301e+00   2.30388e+00   1.61984e-02   5.46051e+00   7.75442e+01   4.50000e+01   2.55212e+03   4.54600e+01   2.55253e+03   1.78126e-02   3.91706e-04   6.97732e-06   3.91768e-04   2.88038e+00   1.61704e+02   1.61730e+02
            29   4.19131e+01   4.09545e+02   2.81838e+00   2.76379e+00   2.30198e+00   1.62662e-02   5.46072e+00   7.75481e+01   4.50000e+01   2.55536e+03   4.54975e+01   2.55577e+03   1.78047e-02   3.91210e-04   6.96539e-06   3.91272e-04   2.56926e+00   1.44302e+02   1.44325e+02
            30   4.19026e+01   4.17745e+02   3.16228e+00   2.76680e+00   2.30193e+00   1.63270e-02   5.46090e+00   7.75556e+01   4.50000e+01   2.55861e+03   4.54866e+01   2.55901e+03   1.77779e-02   3.90714e-04   6.94607e-06   3.90776e-04   2.28931e+00   1.28773e+02   1.28793e+02
            31   4.19057e+01   4.25772e+02   3.54812e+00   2.76986e+00   2.30191e+00   1.64075e-02   5.46106e+00   7.75663e+01   4.50000e+01   2.56187e+03   4.55027e+01   2.56228e+03   1.77615e-02   3.90216e-04   6.93083e-06   3.90278e-04   2.04107e+00   1.14916e+02   1.14934e+02
            32   4.19060e+01   4.33500e+02   3.98106e+00   2.77356e+00   2.30240e+00   1.64992e-02   5.46120e+00   7.75811e+01   4.50000e+01   2.56516e+03   4.55171e+01   2.56556e+03   1.77444e-02   3.89717e-04   6.91529e-06   3.89778e-04   1.81968e+00   1.02550e+02   1.02566e+02
            33   4.19107e+01   4.41292e+02   4.46683e+00   2.77389e+00   2.30010e+00   1.65974e-02   5.46130e+00   7.76003e+01   4.50000e+01   2.56845e+03   4.55112e+01   2.56885e+03   1.77193e-02   3.89218e-04   6.89667e-06   3.89279e-04   1.62158e+00   9.15148e+01   9.15292e+01
            34   4.19129e+01   4.48974e+02   5.01186e+00   2.78096e+00   2.30338e+00   1.67000e-02   5.46138e+00   7.76230e+01   4.50000e+01   2.57174e+03   4.54741e+01   2.57214e+03   1.76822e-02   3.88720e-04   6.87344e-06   3.88781e-04   1.44406e+00   8.16673e+01   8.16801e+01
            35   4.19215e+01   4.56734e+02   5.62341e+00   2.78519e+00   2.30433e+00   1.68081e-02   5.46143e+00   7.76486e+01   4.50000e+01   2.57501e+03   4.54027e+01   2.57541e+03   1.76321e-02   3.88227e-04   6.84525e-06   3.88288e-04   1.28500e+00   7.28784e+01   7.28898e+01
            36   4.19293e+01   4.64402e+02   6.30957e+00   2.77963e+00   2.29721e+00   1.69215e-02   5.46145e+00   7.76773e+01   4.50000e+01   2.57824e+03   4.52902e+01   2.57864e+03   1.75663e-02   3.87742e-04   6.81118e-06   3.87801e-04   1.14242e+00   6.50345e+01   6.50446e+01
            37   4.19384e+01   4.71986e+02   7.07945e+00   2.78730e+00   2.30105e+00   1.70560e-02   5.46144e+00   7.77096e+01   4.50000e+01   2.58143e+03   4.51762e+01   2.58183e+03   1.75004e-02   3.87263e-04   6.77727e-06   3.87322e-04   1.01562e+00   5.80339e+01   5.80428e+01
            38   4.19464e+01   4.79474e+02   7.94328e+00   2.78515e+00   2.29682e+00   1.72234e-02   5.46140e+00   7.77447e+01   4.50000e+01   2.58459e+03   4.50884e+01   2.58499e+03   1.74451e-02   3.86790e-04   6.74758e-06   3.86849e-04   9.03410e-01   5.17860e+01   5.17939e+01
            39   4.19572e+01   4.86868e+02   8.91251e+00   2.78762e+00   2.29642e+00   1.74255e-02   5.46134e+00   7.77808e+01   4.50000e+01   2.58771e+03   4.50232e+01   2.58811e+03   1.73988e-02   3.86325e-04   6.72160e-06   3.86383e-04   8.04002e-01   4.62101e+01   4.62171e+01
            40   4.19650e+01   4.94237e+02   1.00000e+01   2.79235e+00   2.29791e+00   1.76710e-02   5.46128e+00   7.78181e+01   4.50000e+01   2.59080e+03   4.49974e+01   2.59120e+03   1.73681e-02   3.85864e-04   6.70174e-06   3.85922e-04   7.16157e-01   4.12340e+01   4.12402e+01
            41   4.19775e+01   5.01586e+02   1.12202e+01   2.79201e+00   2.29521e+00   1.79584e-02   5.46119e+00   7.78564e+01   4.50000e+01   2.59391e+03   4.49967e+01   2.59430e+03   1.73471e-02   3.85403e-04   6.68562e-06   3.85461e-04   6.38265e-01   3.67938e+01   3.67993e+01
            42   4.19857e+01   5.08940e+02   1.25893e+01   2.80579e+00   2.30407e+00   1.83090e-02   5.46110e+00   7.78947e+01   4.50000e+01   2.59706e+03   4.50731e+01   2.59745e+03   1.73555e-02   3.84936e-04   6.68074e-06   3.84994e-04   5.69820e-01   3.28323e+01   3.28372e+01
            43   4.19969e+01   5.16196e+02   1.41254e+01   2.80287e+00   2.29905e+00   1.87182e-02   5.46099e+00   7.79338e+01   4.50000e+01   2.60042e+03   4.52025e+01   2.60082e+03   1.73828e-02   3.84437e-04   6.68257e-06   3.84495e-04   5.09311e-01   2.92998e+01   2.93042e+01
            44   4.20036e+01   5.23427e+02   1.58489e+01   2.80667e+00   2.29927e+00   1.92241e-02   5.46087e+00   7.79735e+01   4.50000e+01   2.60412e+03   4.54863e+01   2.60452e+03   1.74671e-02   3.83890e-04   6.70543e-06   3.83949e-04   4.56774e-01   2.61506e+01   2.61545e+01
            45   4.20117e+01   5.30623e+02   1.77828e+01   2.81642e+00   2.30422e+00   1.97764e-02   5.46075e+00   7.80120e+01   4.50000e+01   2.60798e+03   4.57540e+01   2.60838e+03   1.75439e-02   3.83321e-04   6.72494e-06   3.83380e-04   4.09495e-01   2.33412e+01   2.33448e+01
            46   4.20219e+01   5.37803e+02   1.99526e+01   2.81352e+00   2.29903e+00   2.04106e-02   5.46063e+00   7.80496e+01   4.50000e+01   2.61156e+03   4.60835e+01   2.61196e+03   1.76460e-02   3.82794e-04   6.75478e-06   3.82854e-04   3.67592e-01   2.08315e+01   2.08347e+01
            47   4.20312e+01   5.44906e+02   2.23872e+01   2.80810e+00   2.29221e+00   2.10495e-02   5.46051e+00   7.80858e+01   4.50000e+01   2.61457e+03   4.62160e+01   2.61498e+03   1.76763e-02   3.82353e-04   6.75859e-06   3.82412e-04   3.28559e-01   1.85875e+01   1.85904e+01
            48   4.20404e+01   5.52022e+02   2.51189e+01   2.82186e+00   2.30209e+00   2.16724e-02   5.46038e+00   7.81218e+01   4.50000e+01   2.61619e+03   4.60478e+01   2.61660e+03   1.76011e-02   3.82116e-04   6.72566e-06   3.82176e-04   2.91762e-01   1.65764e+01   1.65790e+01
            49   4.20471e+01   5.59113e+02   2.81838e+01   2.82204e+00   2.30207e+00   2.21199e-02   5.46025e+00   7.81574e+01   4.50000e+01   2.61626e+03   4.50684e+01   2.61665e+03   1.72262e-02   3.82111e-04   6.58234e-06   3.82168e-04   2.54502e-01   1.47741e+01   1.47763e+01
            50   4.20561e+01   5.66199e+02   3.16228e+01   2.82372e+00   2.30368e+00   2.25681e-02   5.46012e+00   7.81923e+01   4.50000e+01   2.61574e+03   4.37963e+01   2.61611e+03   1.67434e-02   3.82194e-04   6.39920e-06   3.82247e-04   2.20423e-01   1.31648e+01   1.31667e+01
            51   4.20630e+01   5.73239e+02   3.54813e+01   2.82470e+00   2.30455e+00   2.27794e-02   5.45997e+00   7.82277e+01   4.50000e+01   2.61542e+03   4.14987e+01   2.61575e+03   1.58669e-02   3.82252e-04   6.06516e-06   3.82300e-04   1.86146e-01   1.17317e+01   1.17332e+01
            52   4.20708e+01   5.80264e+02   3.98107e+01   2.83389e+00   2.31194e+00   2.31667e-02   5.45982e+00   7.82629e+01   4.50000e+01   2.61526e+03   3.93763e+01   2.61556e+03   1.50564e-02   3.82285e-04   5.75582e-06   3.82328e-04   1.57418e-01   1.04553e+01   1.04564e+01
            53   4.20761e+01   5.87269e+02   4.46684e+01   2.80580e+00   2.28878e+00   2.37036e-02   5.45968e+00   7.82975e+01   4.50000e+01   2.61516e+03   3.73044e+01   2.61543e+03   1.42646e-02   3.82308e-04   5.45348e-06   3.82346e-04   1.32917e-01   9.31792e+00   9.31887e+00
            54   4.20800e+01   5.94260e+02   5.01187e+01   2.81248e+00   2.29355e+00   2.51289e-02   5.45952e+00   7.83329e+01   4.50000e+01   2.61549e+03   3.74580e+01   2.61576e+03   1.43216e-02   3.82260e-04   5.47458e-06   3.82299e-04   1.18950e-01   8.30563e+00   8.30649e+00
            55   4.20902e+01   6.01241e+02   5.62341e+01   2.82058e+00   2.29809e+00   2.79437e-02   5.45935e+00   7.83683e+01   4.50000e+01   2.61742e+03   4.13107e+01   2.61775e+03   1.57830e-02   3.81960e-04   6.02846e-06   3.82007e-04   1.16918e-01   7.40788e+00   7.40881e+00
            56   4.20953e+01   6.09715e+02   6.30957e+01   2.82612e+00   2.30110e+00   3.03785e-02   5.45919e+00   7.84039e+01   4.50000e+01   2.61847e+03   4.34437e+01   2.61883e+03   1.65913e-02   3.81797e-04   6.33450e-06   3.81850e-04   1.09584e-01   6.60492e+00   6.60583e+00
            57   4.21048e+01   6.18175e+02   7.07946e+01   2.83137e+00   2.30189e+00   3.35842e-02   5.45902e+00   7.84397e+01   4.50000e+01   2.62184e+03   4.73111e+01   2.62226e+03   1.80450e-02   3.81288e-04   6.88036e-06   3.81350e-04   1.06361e-01   5.89421e+00   5.89517e+00
            58   4.21119e+01   6.26625e+02   7.94328e+01   2.83325e+00   2.29841e+00   3.68636e-02   5.45884e+00   7.84751e+01   4.50000e+01   2.62693e+03   5.07359e+01   2.62742e+03   1.93138e-02   3.80531e-04   7.34950e-06   3.80602e-04   1.01657e-01   5.26342e+00   5.26440e+00
            59   4.21185e+01   6.35057e+02   8.91251e+01   2.84354e+00   2.30239e+00   4.00663e-02   5.45868e+00   7.85056e+01   4.50000e+01   2.63083e+03   5.31140e+01   2.63136e+03   2.01891e-02   3.79954e-04   7.67092e-06   3.80031e-04   9.48482e-02   4.69800e+00   4.69895e+00
]10[JAL03-01_Freq0.1-100_
