         Index            Ts             t             f             F             x         Phase            F0            x0            Tr            E'            E"            E*     tan_delta            D'            D"            D*          Eta'          Eta"          Eta*
            27   1.70677e+01   3.96592e+02   2.23872e+00   3.00065e+00   2.26552e+00   1.42696e-02   5.73723e+00   4.30803e+01   2.00000e+01   2.86181e+03   4.55702e+01   2.86217e+03   1.59235e-02   3.49340e-04   5.56273e-06   3.49385e-04   3.23968e+00   2.03452e+02   2.03478e+02
            28   1.70520e+01   4.04855e+02   2.51189e+00   3.00070e+00   2.26334e+00   1.44821e-02   5.73760e+00   4.30508e+01   2.00000e+01   2.86507e+03   4.61081e+01   2.86545e+03   1.60931e-02   3.48941e-04   5.61555e-06   3.48986e-04   2.92144e+00   1.81533e+02   1.81557e+02
            29   1.70150e+01   4.13000e+02   2.81838e+00   3.00118e+00   2.26147e+00   1.46796e-02   5.73793e+00   4.30257e+01   2.00000e+01   2.86834e+03   4.65692e+01   2.86872e+03   1.62356e-02   3.48542e-04   5.65877e-06   3.48588e-04   2.62978e+00   1.61977e+02   1.61998e+02
            30   1.69068e+01   4.21201e+02   3.16228e+00   2.99961e+00   2.25807e+00   1.48678e-02   5.73825e+00   4.30030e+01   2.00000e+01   2.87162e+03   4.69688e+01   2.87200e+03   1.63562e-02   3.48142e-04   5.69429e-06   3.48189e-04   2.36390e+00   1.44526e+02   1.44546e+02
            31   1.69132e+01   4.29228e+02   3.54812e+00   2.99995e+00   2.25607e+00   1.50549e-02   5.73856e+00   4.29812e+01   2.00000e+01   2.87493e+03   4.73307e+01   2.87532e+03   1.64632e-02   3.47740e-04   5.72492e-06   3.47787e-04   2.12307e+00   1.28958e+02   1.28976e+02
            32   1.69409e+01   4.36956e+02   3.98106e+00   3.00046e+00   2.25419e+00   1.52544e-02   5.73887e+00   4.29603e+01   2.00000e+01   2.87829e+03   4.76961e+01   2.87868e+03   1.65710e-02   3.47334e-04   5.75567e-06   3.47381e-04   1.90680e+00   1.15068e+02   1.15084e+02
            33   1.69461e+01   4.44749e+02   4.46683e+00   2.99806e+00   2.25010e+00   1.54557e-02   5.73919e+00   4.29381e+01   2.00000e+01   2.88168e+03   4.80243e+01   2.88208e+03   1.66654e-02   3.46924e-04   5.78162e-06   3.46972e-04   1.71112e+00   1.02675e+02   1.02690e+02
            34   1.69401e+01   4.52630e+02   5.01186e+00   2.99816e+00   2.24786e+00   1.56962e-02   5.73954e+00   4.29110e+01   2.00000e+01   2.88512e+03   4.84354e+01   2.88553e+03   1.67880e-02   3.46508e-04   5.81718e-06   3.46557e-04   1.53810e+00   9.16188e+01   9.16317e+01
            35   1.69219e+01   4.60392e+02   5.62341e+00   2.99893e+00   2.24607e+00   1.59513e-02   5.73992e+00   4.28799e+01   2.00000e+01   2.88864e+03   4.88411e+01   2.88905e+03   1.69080e-02   3.46085e-04   5.85162e-06   3.46135e-04   1.38231e+00   8.17548e+01   8.17664e+01
            36   1.68900e+01   4.68059e+02   6.30957e+00   2.99159e+00   2.23817e+00   1.62546e-02   5.74034e+00   4.28461e+01   2.00000e+01   2.89222e+03   4.93485e+01   2.89264e+03   1.70625e-02   3.45655e-04   5.89773e-06   3.45705e-04   1.24478e+00   7.29544e+01   7.29650e+01
            37   1.67752e+01   4.75642e+02   7.07945e+00   2.99933e+00   2.24153e+00   1.65942e-02   5.74079e+00   4.28084e+01   2.00000e+01   2.89587e+03   4.99092e+01   2.89630e+03   1.72346e-02   3.45217e-04   5.94970e-06   3.45268e-04   1.12202e+00   6.51027e+01   6.51124e+01
            38   1.66507e+01   4.83133e+02   7.94328e+00   2.99923e+00   2.23897e+00   1.70031e-02   5.74128e+00   4.27667e+01   2.00000e+01   2.89958e+03   5.06265e+01   2.90002e+03   1.74599e-02   3.44773e-04   6.01971e-06   3.44825e-04   1.01437e+00   5.80972e+01   5.81061e+01
            39   1.65631e+01   4.90525e+02   8.91251e+00   3.00095e+00   2.23773e+00   1.74487e-02   5.74180e+00   4.27240e+01   2.00000e+01   2.90335e+03   5.13809e+01   2.90381e+03   1.76971e-02   3.44322e-04   6.09349e-06   3.44375e-04   9.17534e-01   5.18466e+01   5.18547e+01
            40   1.65071e+01   4.97895e+02   1.00000e+01   2.99648e+00   2.23184e+00   1.79433e-02   5.74233e+00   4.26832e+01   2.00000e+01   2.90717e+03   5.22032e+01   2.90764e+03   1.79567e-02   3.43866e-04   6.17469e-06   3.43921e-04   8.30840e-01   4.62691e+01   4.62766e+01
            41   1.64902e+01   5.05246e+02   1.12202e+01   2.99854e+00   2.23078e+00   1.84678e-02   5.74286e+00   4.26452e+01   2.00000e+01   2.91108e+03   5.30175e+01   2.91156e+03   1.82123e-02   3.43402e-04   6.25415e-06   3.43459e-04   7.52037e-01   4.12928e+01   4.12996e+01
            42   1.65038e+01   5.12600e+02   1.25893e+01   2.99896e+00   2.22839e+00   1.90357e-02   5.74338e+00   4.26123e+01   2.00000e+01   2.91513e+03   5.38567e+01   2.91562e+03   1.84749e-02   3.42921e-04   6.33543e-06   3.42980e-04   6.80863e-01   3.68534e+01   3.68597e+01
            43   1.65338e+01   5.19855e+02   1.41254e+01   2.99793e+00   2.22481e+00   1.96553e-02   5.74386e+00   4.25879e+01   2.00000e+01   2.91936e+03   5.47346e+01   2.91988e+03   1.87488e-02   3.42420e-04   6.41998e-06   3.42480e-04   6.16712e-01   3.28934e+01   3.28991e+01
            44   1.65590e+01   5.27086e+02   1.58489e+01   2.99454e+00   2.21934e+00   2.03488e-02   5.74429e+00   4.25739e+01   2.00000e+01   2.92380e+03   5.57100e+01   2.92433e+03   1.90540e-02   3.41897e-04   6.51451e-06   3.41959e-04   5.59440e-01   2.93608e+01   2.93661e+01
            45   1.65732e+01   5.34282e+02   1.77828e+01   2.99792e+00   2.21884e+00   2.10972e-02   5.74467e+00   4.25693e+01   2.00000e+01   2.92831e+03   5.66964e+01   2.92886e+03   1.93615e-02   3.41366e-04   6.60933e-06   3.41430e-04   5.07429e-01   2.62082e+01   2.62131e+01
            46   1.65717e+01   5.41464e+02   1.99526e+01   2.99701e+00   2.21533e+00   2.19111e-02   5.74499e+00   4.25741e+01   2.00000e+01   2.93257e+03   5.77005e+01   2.93313e+03   1.96758e-02   3.40866e-04   6.70681e-06   3.40932e-04   4.60256e-01   2.33920e+01   2.33966e+01
            47   1.65607e+01   5.48566e+02   2.23872e+01   2.99985e+00   2.21499e+00   2.27595e-02   5.74524e+00   4.25884e+01   2.00000e+01   2.93620e+03   5.85825e+01   2.93678e+03   1.99518e-02   3.40441e-04   6.79243e-06   3.40509e-04   4.16474e-01   2.08740e+01   2.08781e+01
            48   1.65543e+01   5.55682e+02   2.51189e+01   2.99783e+00   2.21152e+00   2.35443e-02   5.74544e+00   4.26121e+01   2.00000e+01   2.93908e+03   5.89743e+01   2.93968e+03   2.00655e-02   3.40105e-04   6.82439e-06   3.40174e-04   3.73665e-01   1.86223e+01   1.86260e+01
            49   1.65558e+01   5.62774e+02   2.81838e+01   3.00666e+00   2.21652e+00   2.41736e-02   5.74557e+00   4.26439e+01   2.00000e+01   2.94125e+03   5.85274e+01   2.94183e+03   1.98988e-02   3.39857e-04   6.76277e-06   3.39925e-04   3.30506e-01   1.66093e+01   1.66126e+01
            50   1.65874e+01   5.69860e+02   3.16228e+01   2.99854e+00   2.20920e+00   2.47873e-02   5.74565e+00   4.26830e+01   2.00000e+01   2.94309e+03   5.76950e+01   2.94366e+03   1.96035e-02   3.39648e-04   6.65830e-06   3.39713e-04   2.90374e-01   1.48124e+01   1.48152e+01
            51   1.66409e+01   5.76929e+02   3.54813e+01   2.98217e+00   2.19577e+00   2.54580e-02   5.74567e+00   4.27298e+01   2.00000e+01   2.94494e+03   5.66931e+01   2.94549e+03   1.92510e-02   3.39440e-04   6.53456e-06   3.39503e-04   2.54303e-01   1.32098e+01   1.32123e+01
            52   1.67014e+01   5.83979e+02   3.98107e+01   2.97411e+00   2.18844e+00   2.62881e-02   5.74561e+00   4.27857e+01   2.00000e+01   2.94674e+03   5.58283e+01   2.94727e+03   1.89458e-02   3.39237e-04   6.42711e-06   3.39298e-04   2.23190e-01   1.17804e+01   1.17826e+01
            53   1.67681e+01   5.91004e+02   4.46684e+01   2.99911e+00   2.20540e+00   2.77669e-02   5.74548e+00   4.28518e+01   2.00000e+01   2.94846e+03   5.67344e+01   2.94900e+03   1.92420e-02   3.39035e-04   6.52372e-06   3.39098e-04   2.02147e-01   1.05055e+01   1.05074e+01
            54   1.68258e+01   5.97997e+02   5.01187e+01   3.00427e+00   2.20749e+00   2.98821e-02   5.74527e+00   4.29286e+01   2.00000e+01   2.95041e+03   5.93243e+01   2.95101e+03   2.01071e-02   3.38799e-04   6.81226e-06   3.38867e-04   1.88388e-01   9.36921e+00   9.37111e+00
            55   1.68775e+01   6.04997e+02   5.62341e+01   3.00797e+00   2.20761e+00   3.29993e-02   5.74499e+00   4.30141e+01   2.00000e+01   2.95354e+03   6.48235e+01   2.95425e+03   2.19477e-02   3.38414e-04   7.42742e-06   3.38495e-04   1.83465e-01   8.35916e+00   8.36118e+00
            56   1.69575e+01   6.13472e+02   6.30957e+01   2.99569e+00   2.19594e+00   3.51143e-02   5.74468e+00   4.31047e+01   2.00000e+01   2.95666e+03   6.62257e+01   2.95740e+03   2.23988e-02   3.38050e-04   7.57191e-06   3.38135e-04   1.67050e-01   7.45799e+00   7.45986e+00
            57   1.70342e+01   6.21933e+02   7.07946e+01   2.99402e+00   2.19125e+00   3.77921e-02   5.74432e+00   4.32001e+01   2.00000e+01   2.96078e+03   6.88743e+01   2.96158e+03   2.32622e-02   3.37566e-04   7.85252e-06   3.37657e-04   1.54838e-01   6.65620e+00   6.65800e+00
            58   1.71022e+01   6.30394e+02   7.94328e+01   2.99677e+00   2.18914e+00   4.08485e-02   5.74393e+00   4.32988e+01   2.00000e+01   2.96560e+03   7.20423e+01   2.96647e+03   2.42927e-02   3.37001e-04   8.18667e-06   3.37101e-04   1.44347e-01   5.94200e+00   5.94375e+00
            59   1.71684e+01   6.38837e+02   8.91251e+01   2.98731e+00   2.17818e+00   4.34247e-02   5.74355e+00   4.33890e+01   2.00000e+01   2.96999e+03   7.26218e+01   2.97088e+03   2.44518e-02   3.36500e-04   8.22805e-06   3.36601e-04   1.29684e-01   5.30366e+00   5.30524e+00
]5[JAL03-01_Freq0.1-100_
