         Index            Ts             t             f             F             x         Phase            F0            x0            Tr            E'            E"            E*     tan_delta            D'            D"            D*          Eta'          Eta"          Eta*
            14   7.74191e+01   2.71313e+02   5.01179e-01   7.47533e-01   2.28857e+00   4.49518e-01   3.10976e+00   4.30265e+02   8.00000e+01   5.60302e+02   2.80956e+02   6.26797e+02   5.01437e-01   1.42616e-03   7.15129e-04   1.59541e-03   8.92206e+01   1.77930e+02   1.99046e+02
            15   7.74026e+01   2.84500e+02   5.62339e-01   7.79943e-01   2.30038e+00   4.34547e-01   3.10690e+00   4.30713e+02   8.00000e+01   5.86715e+02   2.83357e+02   6.51557e+02   4.82956e-01   1.38205e-03   6.67467e-04   1.53479e-03   8.01967e+01   1.66054e+02   1.84406e+02
            16   7.73873e+01   2.96318e+02   6.30949e-01   8.09657e-01   2.30416e+00   4.20016e-01   3.10393e+00   4.31179e+02   8.00000e+01   6.13141e+02   2.85257e+02   6.76249e+02   4.65238e-01   1.34075e-03   6.23766e-04   1.47874e-03   7.19551e+01   1.54663e+02   1.70582e+02
            17   7.73743e+01   3.06930e+02   7.07939e-01   8.29290e-01   2.28047e+00   4.05985e-01   3.10045e+00   4.31724e+02   8.00000e+01   6.39523e+02   2.86715e+02   7.00853e+02   4.48326e-01   1.30197e-03   5.83709e-04   1.42683e-03   6.44576e+01   1.43774e+02   1.57562e+02
            18   7.73593e+01   3.19702e+02   7.94319e-01   8.63558e-01   2.29804e+00   3.92332e-01   3.09581e+00   4.32448e+02   8.00000e+01   6.65794e+02   2.87647e+02   7.25274e+02   4.32036e-01   1.26571e-03   5.46834e-04   1.37879e-03   5.76349e+01   1.33403e+02   1.45321e+02
            19   7.73462e+01   3.32235e+02   8.91249e-01   8.80522e-01   2.27097e+00   3.79030e-01   3.09074e+00   4.33238e+02   8.00000e+01   6.91841e+02   2.88021e+02   7.49400e+02   4.16310e-01   1.23191e-03   5.12857e-04   1.33440e-03   5.14333e+01   1.23546e+02   1.33824e+02
            20   7.73197e+01   3.60952e+02   9.99999e-01   8.04223e-01   2.01324e+00   3.65982e-01   3.08585e+00   4.34001e+02   8.00000e+01   7.17620e+02   2.87773e+02   7.73170e+02   4.01010e-01   1.20045e-03   4.81394e-04   1.29338e-03   4.58005e+01   1.14213e+02   1.23054e+02
            21   7.73111e+01   3.71445e+02   1.12202e+00   9.48557e-01   2.30802e+00   3.53357e-01   3.08108e+00   4.34745e+02   8.00000e+01   7.43037e+02   2.87052e+02   7.96557e+02   3.86323e-01   1.17105e-03   4.52405e-04   1.25540e-03   4.07175e+01   1.05398e+02   1.12989e+02
            22   7.72999e+01   3.83596e+02   1.25892e+00   9.74261e-01   2.30724e+00   3.41368e-01   3.07642e+00   4.35470e+02   8.00000e+01   7.67982e+02   2.86061e+02   8.19528e+02   3.72484e-01   1.14347e-03   4.25922e-04   1.22021e-03   3.61643e+01   9.70898e+01   1.03606e+02
            23   7.72961e+01   3.92786e+02   1.41253e+00   9.93944e-01   2.29383e+00   3.30059e-01   3.07191e+00   4.36173e+02   8.00000e+01   7.92430e+02   2.84895e+02   8.42087e+02   3.59521e-01   1.11750e-03   4.01764e-04   1.18753e-03   3.21002e+01   8.92861e+01   9.48812e+01
            24   7.72901e+01   4.01686e+02   1.58489e+00   1.02295e+00   2.30326e+00   3.19340e-01   3.06764e+00   4.36838e+02   8.00000e+01   8.16397e+02   2.83543e+02   8.64234e+02   3.47310e-01   1.09305e-03   3.79626e-04   1.15709e-03   2.84735e+01   8.19828e+01   8.67867e+01
            25   7.72849e+01   4.10256e+02   1.77828e+00   1.04687e+00   2.30228e+00   3.09098e-01   3.06377e+00   4.37440e+02   8.00000e+01   8.39875e+02   2.81947e+02   8.85937e+02   3.35701e-01   1.07006e-03   3.59221e-04   1.12875e-03   2.52341e+01   7.51684e+01   7.92909e+01
            26   7.72771e+01   4.18846e+02   1.99526e+00   1.06543e+00   2.29108e+00   2.99311e-01   3.06041e+00   4.37963e+02   8.00000e+01   8.62842e+02   2.80128e+02   9.07175e+02   3.24657e-01   1.04845e-03   3.40387e-04   1.10232e-03   2.23448e+01   6.88260e+01   7.23623e+01
            27   7.72718e+01   4.27585e+02   2.23872e+00   1.09514e+00   2.30481e+00   2.89811e-01   3.05851e+00   4.38261e+02   8.00000e+01   8.85432e+02   2.78002e+02   9.28049e+02   3.13974e-01   1.02805e-03   3.22780e-04   1.07753e-03   1.97638e+01   6.29471e+01   6.59769e+01
            28   7.72680e+01   4.35872e+02   2.51189e+00   1.11627e+00   2.30108e+00   2.80633e-01   3.05742e+00   4.38434e+02   8.00000e+01   9.07682e+02   2.75651e+02   9.48615e+02   3.03687e-01   1.00868e-03   3.06323e-04   1.05417e-03   1.74654e+01   5.75114e+01   6.01049e+01
            29   7.72636e+01   4.44295e+02   2.81838e+00   1.13889e+00   2.30131e+00   2.71728e-01   3.05645e+00   4.38591e+02   8.00000e+01   9.29608e+02   2.73056e+02   9.68881e+02   2.93732e-01   9.90282e-04   2.90878e-04   1.03212e-03   1.54196e+01   5.24954e+01   5.47132e+01
            30   7.72581e+01   4.52593e+02   3.16228e+00   1.16246e+00   2.30410e+00   2.63180e-01   3.05552e+00   4.38740e+02   8.00000e+01   9.51210e+02   2.70334e+02   9.88878e+02   2.84200e-01   9.72726e-04   2.76449e-04   1.01125e-03   1.36057e+01   4.78737e+01   4.97695e+01
            31   7.72522e+01   4.60630e+02   3.54812e+00   1.18335e+00   2.30226e+00   2.54888e-01   3.05465e+00   4.38879e+02   8.00000e+01   9.72517e+02   2.67410e+02   1.00861e+03   2.74967e-01   9.55981e-04   2.62863e-04   9.91462e-04   1.19950e+01   4.36233e+01   4.52424e+01
            32   7.72474e+01   4.69618e+02   3.98106e+00   1.20602e+00   2.30458e+00   2.46955e-01   3.05384e+00   4.39010e+02   8.00000e+01   9.93461e+02   2.64406e+02   1.02804e+03   2.66147e-01   9.39999e-04   2.50178e-04   9.72721e-04   1.05704e+01   3.97166e+01   4.10991e+01
            33   7.72436e+01   4.77422e+02   4.46683e+00   1.22353e+00   2.29788e+00   2.39303e-01   3.05308e+00   4.39134e+02   8.00000e+01   1.01404e+03   2.61260e+02   1.04716e+03   2.57642e-01   9.24767e-04   2.38259e-04   9.54967e-04   9.30878e+00   3.61307e+01   3.73106e+01
            34   7.72377e+01   4.85100e+02   5.01186e+00   1.24777e+00   2.30457e+00   2.32007e-01   3.05233e+00   4.39256e+02   8.00000e+01   1.03424e+03   2.58078e+02   1.06596e+03   2.49534e-01   9.10214e-04   2.27129e-04   9.38125e-04   8.19545e+00   3.28431e+01   3.38501e+01
            35   7.72340e+01   4.92546e+02   5.62341e+00   1.27469e+00   2.31658e+00   2.24972e-01   3.05159e+00   4.39376e+02   8.00000e+01   1.05409e+03   2.54782e+02   1.08445e+03   2.41708e-01   8.96319e-04   2.16647e-04   9.22130e-04   7.21090e+00   2.98331e+01   3.06922e+01
            36   7.72294e+01   5.00010e+02   6.30957e+00   1.29006e+00   2.30828e+00   2.18263e-01   3.05082e+00   4.39501e+02   8.00000e+01   1.07356e+03   2.51463e+02   1.10261e+03   2.34234e-01   8.83036e-04   2.06837e-04   9.06937e-04   6.34300e+00   2.70798e+01   2.78127e+01
            37   7.72258e+01   5.07590e+02   7.07945e+00   1.30617e+00   2.30219e+00   2.11796e-01   3.04989e+00   4.39650e+02   8.00000e+01   1.09267e+03   2.48049e+02   1.12047e+03   2.27012e-01   8.70339e-04   1.97578e-04   8.92484e-04   5.57645e+00   2.45645e+01   2.51895e+01
            38   7.72211e+01   5.14950e+02   7.94328e+00   1.32583e+00   2.30304e+00   2.05617e-01   3.04888e+00   4.39811e+02   8.00000e+01   1.11144e+03   2.44617e+02   1.13805e+03   2.20089e-01   8.58161e-04   1.88872e-04   8.78699e-04   4.90126e+00   2.22694e+01   2.28024e+01
            39   7.72208e+01   5.22340e+02   8.91251e+00   1.34345e+00   2.30094e+00   1.99688e-01   3.04787e+00   4.39973e+02   8.00000e+01   1.12990e+03   2.41142e+02   1.15534e+03   2.13419e-01   8.46481e-04   1.80655e-04   8.65544e-04   4.30618e+00   2.01771e+01   2.06315e+01
            40   7.72175e+01   5.29707e+02   1.00000e+01   1.35992e+00   2.29751e+00   1.94023e-01   3.04685e+00   4.40135e+02   8.00000e+01   1.14803e+03   2.37654e+02   1.17237e+03   2.07011e-01   8.35264e-04   1.72909e-04   8.52974e-04   3.78239e+00   1.82715e+01   1.86588e+01
            41   7.72155e+01   5.36898e+02   1.12202e+01   1.38305e+00   2.30577e+00   1.88603e-01   3.04583e+00   4.40297e+02   8.00000e+01   1.16587e+03   2.34152e+02   1.18915e+03   2.00838e-01   8.24471e-04   1.65585e-04   8.40935e-04   3.32137e+00   1.65375e+01   1.68678e+01
            42   7.72133e+01   5.44082e+02   1.25893e+01   1.40065e+00   2.30511e+00   1.83442e-01   3.04480e+00   4.40460e+02   8.00000e+01   1.18347e+03   2.30672e+02   1.20574e+03   1.94912e-01   8.14049e-04   1.58668e-04   8.29368e-04   2.91619e+00   1.49615e+01   1.52431e+01
            43   7.72125e+01   5.51253e+02   1.41254e+01   1.41704e+00   2.30269e+00   1.78494e-01   3.04378e+00   4.40621e+02   8.00000e+01   1.20094e+03   2.27190e+02   1.22224e+03   1.89176e-01   8.03908e-04   1.52081e-04   8.18167e-04   2.55982e+00   1.35314e+01   1.37714e+01
            44   7.72075e+01   5.58418e+02   1.58489e+01   1.43275e+00   2.29927e+00   1.73816e-01   3.04278e+00   4.40779e+02   8.00000e+01   1.21836e+03   2.23799e+02   1.23875e+03   1.83688e-01   7.93983e-04   1.45845e-04   8.07266e-04   2.24739e+00   1.22348e+01   1.24395e+01
            45   7.72068e+01   5.65499e+02   1.77828e+01   1.44988e+00   2.29843e+00   1.69316e-01   3.04181e+00   4.40931e+02   8.00000e+01   1.23564e+03   2.20360e+02   1.25513e+03   1.78337e-01   7.84354e-04   1.39880e-04   7.96729e-04   1.97221e+00   1.10589e+01   1.12334e+01
            46   7.72058e+01   5.72578e+02   1.99526e+01   1.46768e+00   2.29940e+00   1.65119e-01   3.04088e+00   4.41078e+02   8.00000e+01   1.25243e+03   2.16986e+02   1.27109e+03   1.73252e-01   7.75178e-04   1.34301e-04   7.86726e-04   1.73082e+00   9.99021e+00   1.01390e+01
            47   7.72036e+01   5.79635e+02   2.23872e+01   1.47987e+00   2.29304e+00   1.61048e-01   3.03999e+00   4.41219e+02   8.00000e+01   1.26842e+03   2.13378e+02   1.28624e+03   1.68223e-01   7.66685e-04   1.28974e-04   7.77457e-04   1.51695e+00   9.01746e+00   9.14416e+00
            48   7.72021e+01   5.86669e+02   2.51189e+01   1.50080e+00   2.30266e+00   1.57135e-01   3.03908e+00   4.41362e+02   8.00000e+01   1.28293e+03   2.09467e+02   1.29992e+03   1.63272e-01   7.59227e-04   1.23961e-04   7.69280e-04   1.32720e+00   8.12873e+00   8.23636e+00
            49   7.71990e+01   5.93686e+02   2.81838e+01   1.51751e+00   2.30832e+00   1.52989e-01   3.03805e+00   4.41524e+02   8.00000e+01   1.29592e+03   2.04704e+02   1.31199e+03   1.57960e-01   7.52867e-04   1.18923e-04   7.62202e-04   1.15597e+00   7.31810e+00   7.40884e+00
            50   7.71972e+01   6.00678e+02   3.16228e+01   1.52805e+00   2.30590e+00   1.48993e-01   3.03690e+00   4.41704e+02   8.00000e+01   1.30806e+03   1.99746e+02   1.32322e+03   1.52704e-01   7.47070e-04   1.14081e-04   7.55730e-04   1.00531e+00   6.58337e+00   6.65968e+00
            51   7.71949e+01   6.07658e+02   3.54813e+01   1.54582e+00   2.31458e+00   1.44701e-01   3.03570e+00   4.41891e+02   8.00000e+01   1.32012e+03   1.94067e+02   1.33431e+03   1.47007e-01   7.41481e-04   1.09003e-04   7.49450e-04   8.70508e-01   5.92154e+00   5.98518e+00
            52   7.71935e+01   6.14628e+02   3.98107e+01   1.56530e+00   2.32589e+00   1.40874e-01   3.03447e+00   4.42083e+02   8.00000e+01   1.33194e+03   1.88723e+02   1.34524e+03   1.41691e-01   7.36011e-04   1.04286e-04   7.43362e-04   7.54474e-01   5.32480e+00   5.37799e+00
            53   7.71916e+01   6.21563e+02   4.46684e+01   1.54190e+00   2.27405e+00   1.37369e-01   3.03321e+00   4.42278e+02   8.00000e+01   1.34348e+03   1.83494e+02   1.35595e+03   1.36581e-01   7.30704e-04   9.98003e-05   7.37488e-04   6.53796e-01   4.78687e+00   4.83132e+00
            54   7.71912e+01   6.28474e+02   5.01187e+01   1.56161e+00   2.28557e+00   1.35190e-01   3.03194e+00   4.42476e+02   8.00000e+01   1.35506e+03   1.79903e+02   1.36695e+03   1.32764e-01   7.25193e-04   9.62796e-05   7.31557e-04   5.71293e-01   4.30307e+00   4.34083e+00
            55   7.71903e+01   6.35382e+02   5.62341e+01   1.58227e+00   2.29750e+00   1.35115e-01   3.03064e+00   4.42678e+02   8.00000e+01   1.36666e+03   1.79129e+02   1.37835e+03   1.31070e-01   7.19350e-04   9.42853e-05   7.25503e-04   5.06974e-01   3.86796e+00   3.90104e+00
            56   7.71888e+01   6.42342e+02   6.30957e+01   1.60256e+00   2.30881e+00   1.34349e-01   3.02927e+00   4.42889e+02   8.00000e+01   1.37832e+03   1.76989e+02   1.38963e+03   1.28410e-01   7.13754e-04   9.16530e-05   7.19614e-04   4.46445e-01   3.47672e+00   3.50526e+00
            57   7.71894e+01   6.49280e+02   7.07946e+01   1.60908e+00   2.29695e+00   1.34835e-01   3.02796e+00   4.43093e+02   8.00000e+01   1.39180e+03   1.76625e+02   1.40296e+03   1.26904e-01   7.07106e-04   8.97345e-05   7.12777e-04   3.97075e-01   3.12894e+00   3.15404e+00
            58   7.71874e+01   6.56215e+02   7.94328e+01   1.62776e+00   2.30061e+00   1.35746e-01   3.02686e+00   4.43263e+02   8.00000e+01   1.40637e+03   1.76653e+02   1.41742e+03   1.25609e-01   7.00006e-04   8.79274e-05   7.05507e-04   3.53950e-01   2.81786e+00   2.84000e+00
            59   7.71856e+01   6.63154e+02   8.91251e+01   1.64292e+00   2.30286e+00   1.37343e-01   3.02606e+00   4.43388e+02   8.00000e+01   1.41828e+03   1.76942e+02   1.42928e+03   1.24758e-01   6.94271e-04   8.66160e-05   6.99653e-04   3.15975e-01   2.53270e+00   2.55233e+00
]17[JAL03-01_Freq0.1-100_
