         Index            Ts             t             f             F             x         Phase            F0            x0            Tr            E'            E"            E*     tan_delta            D'            D"            D*          Eta'          Eta"          Eta*
             9   2.57358e+00   2.11965e+02   2.81830e-01   2.99962e+00   2.22043e+00   1.38377e-02   5.86515e+00   2.88740e+01   5.00000e+00   2.92840e+03   4.69523e+01   2.92877e+03   1.60334e-02   3.41396e-04   5.47375e-06   3.41440e-04   2.65149e+01   1.65373e+03   1.65394e+03
            10   2.50535e+00   2.22333e+02   3.16220e-01   2.99987e+00   2.21826e+00   1.39081e-02   5.86594e+00   2.87293e+01   5.00000e+00   2.93202e+03   4.72349e+01   2.93240e+03   1.61100e-02   3.40973e-04   5.49309e-06   3.41018e-04   2.37736e+01   1.47570e+03   1.47589e+03
            11   2.44156e+00   2.33756e+02   3.54809e-01   2.99991e+00   2.21587e+00   1.40631e-02   5.86670e+00   2.85946e+01   5.00000e+00   2.93573e+03   4.78052e+01   2.93612e+03   1.62839e-02   3.40540e-04   5.54533e-06   3.40586e-04   2.14437e+01   1.31686e+03   1.31704e+03
            12   2.37291e+00   2.44713e+02   3.98099e-01   2.99975e+00   2.21329e+00   1.43187e-02   5.86744e+00   2.84692e+01   5.00000e+00   2.93953e+03   4.87194e+01   2.93994e+03   1.65739e-02   3.40097e-04   5.63672e-06   3.40143e-04   1.94774e+01   1.17519e+03   1.17535e+03
            13   2.29821e+00   2.54550e+02   4.46679e-01   2.99960e+00   2.21069e+00   1.46011e-02   5.86815e+00   2.83529e+01   5.00000e+00   2.94338e+03   4.97240e+01   2.94380e+03   1.68935e-02   3.39648e-04   5.73785e-06   3.39697e-04   1.77170e+01   1.04875e+03   1.04890e+03
            14   2.23990e+00   2.67054e+02   5.01179e-01   3.00045e+00   2.20883e+00   1.48835e-02   5.86883e+00   2.82449e+01   5.00000e+00   2.94723e+03   5.07258e+01   2.94766e+03   1.72114e-02   3.39202e-04   5.83812e-06   3.39252e-04   1.61085e+01   9.35924e+02   9.36062e+02
            15   2.19435e+00   2.80230e+02   5.62339e-01   3.00047e+00   2.20639e+00   1.51209e-02   5.86947e+00   2.81455e+01   5.00000e+00   2.95104e+03   5.15681e+01   2.95149e+03   1.74746e-02   3.38761e-04   5.91970e-06   3.38812e-04   1.45950e+01   8.35211e+02   8.35339e+02
            16   2.15543e+00   2.92039e+02   6.30949e-01   3.00091e+00   2.20431e+00   1.53255e-02   5.87005e+00   2.80562e+01   5.00000e+00   2.95478e+03   5.22918e+01   2.95524e+03   1.76974e-02   3.38329e-04   5.98752e-06   3.38382e-04   1.31904e+01   7.45334e+02   7.45451e+02
            17   2.12849e+00   3.02642e+02   7.07939e-01   2.99974e+00   2.20110e+00   1.55015e-02   5.87060e+00   2.79754e+01   5.00000e+00   2.95845e+03   5.29094e+01   2.95892e+03   1.78842e-02   3.37907e-04   6.04319e-06   3.37961e-04   1.18948e+01   6.65102e+02   6.65209e+02
            18   2.11463e+00   3.13417e+02   7.94319e-01   3.00010e+00   2.19904e+00   1.57001e-02   5.87109e+00   2.79033e+01   5.00000e+00   2.96210e+03   5.35979e+01   2.96258e+03   1.80946e-02   3.37488e-04   6.10671e-06   3.37544e-04   1.07392e+01   5.93505e+02   5.93602e+02
            19   2.10677e+00   3.23935e+02   8.91249e-01   2.99944e+00   2.19622e+00   1.59160e-02   5.87153e+00   2.78408e+01   5.00000e+00   2.96575e+03   5.43387e+01   2.96625e+03   1.83220e-02   3.37069e-04   6.17580e-06   3.37126e-04   9.70354e+00   5.29610e+02   5.29699e+02
            20   2.10178e+00   3.32742e+02   9.99999e-01   3.00006e+00   2.19434e+00   1.61904e-02   5.87191e+00   2.77879e+01   5.00000e+00   2.96942e+03   5.52742e+01   2.96994e+03   1.86144e-02   3.36649e-04   6.26654e-06   3.36707e-04   8.79717e+00   4.72599e+02   4.72681e+02
            21   2.08225e+00   3.43183e+02   1.12202e+00   3.00076e+00   2.19250e+00   1.64806e-02   5.87223e+00   2.77427e+01   5.00000e+00   2.97313e+03   5.62557e+01   2.97366e+03   1.89214e-02   3.36226e-04   6.36186e-06   3.36286e-04   7.97971e+00   4.21729e+02   4.21805e+02
            22   2.05713e+00   3.52629e+02   1.25892e+00   3.00106e+00   2.19034e+00   1.67941e-02   5.87253e+00   2.77026e+01   5.00000e+00   2.97688e+03   5.73089e+01   2.97743e+03   1.92513e-02   3.35798e-04   6.46456e-06   3.35860e-04   7.24511e+00   3.76343e+02   3.76413e+02
            23   2.03740e+00   3.61836e+02   1.41253e+00   3.00087e+00   2.18778e+00   1.70957e-02   5.87280e+00   2.76666e+01   5.00000e+00   2.98071e+03   5.83106e+01   2.98128e+03   1.95627e-02   3.35363e-04   6.56059e-06   3.35427e-04   6.57007e+00   3.35848e+02   3.35912e+02
            24   2.02038e+00   3.70736e+02   1.58489e+00   3.00088e+00   2.18532e+00   1.73868e-02   5.87305e+00   2.76335e+01   5.00000e+00   2.98462e+03   5.92635e+01   2.98521e+03   1.98563e-02   3.34919e-04   6.65025e-06   3.34985e-04   5.95126e+00   2.99717e+02   2.99776e+02
            25   1.99302e+00   3.79306e+02   1.77828e+00   3.00071e+00   2.18266e+00   1.76928e-02   5.87329e+00   2.76015e+01   5.00000e+00   2.98865e+03   6.02549e+01   2.98926e+03   2.01612e-02   3.34463e-04   6.74319e-06   3.34531e-04   5.39278e+00   2.67483e+02   2.67537e+02
            26   1.97218e+00   3.87898e+02   1.99526e+00   3.00107e+00   2.18032e+00   1.80132e-02   5.87351e+00   2.75715e+01   5.00000e+00   2.99280e+03   6.12815e+01   2.99343e+03   2.04763e-02   3.33995e-04   6.83899e-06   3.34065e-04   4.88822e+00   2.38726e+02   2.38776e+02
            27   1.95225e+00   3.96637e+02   2.23872e+00   3.00077e+00   2.17746e+00   1.83625e-02   5.87373e+00   2.75428e+01   5.00000e+00   2.99703e+03   6.23911e+01   2.99768e+03   2.08176e-02   3.33519e-04   6.94308e-06   3.33591e-04   4.43551e+00   2.13065e+02   2.13111e+02
            28   1.93619e+00   4.04902e+02   2.51189e+00   2.99883e+00   2.17335e+00   1.87134e-02   5.87393e+00   2.75151e+01   5.00000e+00   3.00136e+03   6.34851e+01   3.00203e+03   2.11521e-02   3.33033e-04   7.04436e-06   3.33108e-04   4.02246e+00   1.90168e+02   1.90211e+02
            29   1.92272e+00   4.13046e+02   2.81838e+00   3.00152e+00   2.17254e+00   1.90645e-02   5.87413e+00   2.74881e+01   5.00000e+00   3.00579e+03   6.45565e+01   3.00649e+03   2.14774e-02   3.32538e-04   7.14203e-06   3.32614e-04   3.64554e+00   1.69738e+02   1.69778e+02
            30   1.90586e+00   4.21246e+02   3.16228e+00   3.00012e+00   2.16872e+00   1.94136e-02   5.87432e+00   2.74618e+01   5.00000e+00   3.01032e+03   6.55926e+01   3.01103e+03   2.17893e-02   3.32033e-04   7.23477e-06   3.32112e-04   3.30122e+00   1.51507e+02   1.51543e+02
            31   1.88931e+00   4.29274e+02   3.54812e+00   3.00143e+00   2.16682e+00   1.97705e-02   5.87451e+00   2.74363e+01   5.00000e+00   3.01493e+03   6.66247e+01   3.01567e+03   2.20983e-02   3.31521e-04   7.32604e-06   3.31602e-04   2.98852e+00   1.35238e+02   1.35271e+02
            32   1.87041e+00   4.37002e+02   3.98106e+00   2.99905e+00   2.16219e+00   2.01378e-02   5.87469e+00   2.74114e+01   5.00000e+00   3.01965e+03   6.76575e+01   3.02041e+03   2.24057e-02   3.30998e-04   7.41625e-06   3.31081e-04   2.70481e+00   1.20720e+02   1.20750e+02
            33   1.85073e+00   4.44794e+02   4.46683e+00   2.99919e+00   2.15931e+00   2.05429e-02   5.87486e+00   2.73878e+01   5.00000e+00   3.02449e+03   6.87832e+01   3.02527e+03   2.27421e-02   3.30463e-04   7.51542e-06   3.30549e-04   2.45077e+00   1.07764e+02   1.07792e+02
            34   1.83491e+00   4.52675e+02   5.01186e+00   2.99928e+00   2.15634e+00   2.09967e-02   5.87503e+00   2.73657e+01   5.00000e+00   3.02944e+03   7.00354e+01   3.03025e+03   2.31182e-02   3.29917e-04   7.62710e-06   3.30005e-04   2.22402e+00   9.62020e+01   9.62277e+01
            35   1.82220e+00   4.60437e+02   5.62341e+00   2.99923e+00   2.15321e+00   2.14893e-02   5.87519e+00   2.73442e+01   5.00000e+00   3.03452e+03   7.13730e+01   3.03536e+03   2.35204e-02   3.29360e-04   7.74666e-06   3.29451e-04   2.02001e+00   8.58835e+01   8.59073e+01
            36   1.79842e+00   4.68105e+02   6.30957e+00   2.99868e+00   2.14965e+00   2.19961e-02   5.87534e+00   2.73235e+01   5.00000e+00   3.03969e+03   7.27022e+01   3.04056e+03   2.39176e-02   3.28792e-04   7.86392e-06   3.28886e-04   1.83387e+00   7.66744e+01   7.66963e+01
            37   1.79538e+00   4.75687e+02   7.07945e+00   2.99979e+00   2.14725e+00   2.24981e-02   5.87549e+00   2.73040e+01   5.00000e+00   3.04496e+03   7.39455e+01   3.04586e+03   2.42846e-02   3.28218e-04   7.97063e-06   3.28315e-04   1.66239e+00   6.84545e+01   6.84747e+01
            38   1.77825e+00   4.83297e+02   7.94328e+00   2.99623e+00   2.14147e+00   2.30054e-02   5.87563e+00   2.72858e+01   5.00000e+00   3.05030e+03   7.51295e+01   3.05122e+03   2.46302e-02   3.27638e-04   8.06978e-06   3.27737e-04   1.50533e+00   6.11171e+01   6.11357e+01
            39   1.76698e+00   4.90929e+02   8.91251e+00   3.00316e+00   2.14315e+00   2.35146e-02   5.87576e+00   2.72686e+01   5.00000e+00   3.05572e+03   7.62313e+01   3.05667e+03   2.49471e-02   3.27052e-04   8.15899e-06   3.27153e-04   1.36130e+00   5.45675e+01   5.45844e+01
            40   1.75943e+00   4.98512e+02   1.00000e+01   2.99564e+00   2.13449e+00   2.40486e-02   5.87587e+00   2.72531e+01   5.00000e+00   3.06121e+03   7.73210e+01   3.06218e+03   2.52584e-02   3.26460e-04   8.24586e-06   3.26565e-04   1.23060e+00   4.87206e+01   4.87362e+01
            41   1.75958e+00   5.06054e+02   1.12202e+01   2.99951e+00   2.13389e+00   2.46269e-02   5.87597e+00   2.72395e+01   5.00000e+00   3.06679e+03   7.84561e+01   3.06779e+03   2.55825e-02   3.25861e-04   8.33634e-06   3.25968e-04   1.11288e+00   4.35014e+01   4.35157e+01
            42   1.76558e+00   5.13577e+02   1.25893e+01   3.00096e+00   2.13148e+00   2.52765e-02   5.87606e+00   2.72265e+01   5.00000e+00   3.07253e+03   7.97219e+01   3.07357e+03   2.59466e-02   3.25245e-04   8.43902e-06   3.25355e-04   1.00785e+00   3.88434e+01   3.88564e+01
            43   1.75960e+00   5.21059e+02   1.41254e+01   2.99986e+00   2.12704e+00   2.60093e-02   5.87615e+00   2.72128e+01   5.00000e+00   3.07864e+03   8.11519e+01   3.07971e+03   2.63596e-02   3.24593e-04   8.55614e-06   3.24705e-04   9.14364e-01   3.46880e+01   3.47001e+01
            44   1.74634e+00   5.28428e+02   1.58489e+01   3.00504e+00   2.12677e+00   2.68214e-02   5.87623e+00   2.71988e+01   5.00000e+00   3.08525e+03   8.27187e+01   3.08635e+03   2.68111e-02   3.23891e-04   8.68385e-06   3.24007e-04   8.30661e-01   3.09820e+01   3.09932e+01
            45   1.73459e+00   5.35796e+02   1.77828e+01   2.99466e+00   2.11526e+00   2.77123e-02   5.87631e+00   2.71847e+01   5.00000e+00   3.09223e+03   8.43978e+01   3.09338e+03   2.72935e-02   3.23151e-04   8.81992e-06   3.23271e-04   7.55355e-01   2.76753e+01   2.76856e+01
            46   1.72056e+00   5.43191e+02   1.99526e+01   2.99905e+00   2.11418e+00   2.87255e-02   5.87638e+00   2.71700e+01   5.00000e+00   3.09927e+03   8.63152e+01   3.10047e+03   2.78502e-02   3.22407e-04   8.97910e-06   3.22532e-04   6.88505e-01   2.47217e+01   2.47313e+01
            47   1.70683e+00   5.50485e+02   2.23872e+01   2.99788e+00   2.10941e+00   2.98344e-02   5.87646e+00   2.71543e+01   5.00000e+00   3.10588e+03   8.83333e+01   3.10714e+03   2.84407e-02   3.21710e-04   9.14964e-06   3.21840e-04   6.27979e-01   2.20803e+01   2.20892e+01
            48   1.68988e+00   5.57808e+02   2.51189e+01   2.99921e+00   2.10712e+00   3.08170e-02   5.87654e+00   2.71371e+01   5.00000e+00   3.11127e+03   8.95822e+01   3.11256e+03   2.87928e-02   3.21146e-04   9.24668e-06   3.21279e-04   5.67599e-01   1.97132e+01   1.97214e+01
            49   1.67038e+00   5.65089e+02   2.81838e+01   2.99694e+00   2.10308e+00   3.14391e-02   5.87664e+00   2.71184e+01   5.00000e+00   3.11533e+03   8.91598e+01   3.11661e+03   2.86197e-02   3.20730e-04   9.17920e-06   3.20862e-04   5.03488e-01   1.75924e+01   1.75996e+01
            50   1.64871e+00   5.72377e+02   3.16228e+01   2.99127e+00   2.09689e+00   3.18867e-02   5.87674e+00   2.70978e+01   5.00000e+00   3.11898e+03   8.77347e+01   3.12021e+03   2.81293e-02   3.20364e-04   9.01163e-06   3.20491e-04   4.41562e-01   1.56976e+01   1.57038e+01
            51   1.62607e+00   5.79653e+02   3.54813e+01   2.98250e+00   2.08839e+00   3.19180e-02   5.87685e+00   2.70751e+01   5.00000e+00   3.12289e+03   8.43928e+01   3.12403e+03   2.70239e-02   3.19982e-04   8.64718e-06   3.20099e-04   3.78552e-01   1.40080e+01   1.40131e+01
            52   1.60467e+00   5.86890e+02   3.98107e+01   2.97562e+00   2.08100e+00   3.18080e-02   5.87699e+00   2.70499e+01   5.00000e+00   3.12712e+03   8.00927e+01   3.12814e+03   2.56123e-02   3.19574e-04   8.18502e-06   3.19679e-04   3.20194e-01   1.25016e+01   1.25057e+01
            53   1.58327e+00   5.94107e+02   4.46684e+01   3.01056e+00   2.10280e+00   3.25908e-02   5.87714e+00   2.70226e+01   5.00000e+00   3.13125e+03   7.85782e+01   3.13223e+03   2.50949e-02   3.19161e-04   8.00929e-06   3.19261e-04   2.79977e-01   1.11567e+01   1.11603e+01
            54   1.56135e+00   6.01309e+02   5.01187e+01   3.01037e+00   2.09973e+00   3.49807e-02   5.87731e+00   2.69933e+01   5.00000e+00   3.13562e+03   8.24515e+01   3.13670e+03   2.62951e-02   3.18696e-04   8.38016e-06   3.18806e-04   2.61830e-01   9.95733e+00   9.96078e+00
            55   1.53272e+00   6.08516e+02   5.62341e+01   3.00500e+00   2.09211e+00   3.91324e-02   5.87749e+00   2.69626e+01   5.00000e+00   3.14127e+03   9.22811e+01   3.14263e+03   2.93770e-02   3.18068e-04   9.34386e-06   3.18205e-04   2.61176e-01   8.89050e+00   8.89433e+00
            56   1.49948e+00   6.17286e+02   6.30957e+01   2.99350e+00   2.08064e+00   4.23759e-02   5.87768e+00   2.69304e+01   5.00000e+00   3.14617e+03   9.80564e+01   3.14770e+03   3.11669e-02   3.17538e-04   9.89667e-06   3.17692e-04   2.47341e-01   7.93602e+00   7.93987e+00
            57   1.46956e+00   6.26049e+02   7.07946e+01   2.99279e+00   2.07520e+00   4.54234e-02   5.87789e+00   2.68964e+01   5.00000e+00   3.15348e+03   1.02429e+02   3.15514e+03   3.24814e-02   3.16776e-04   1.02893e-05   3.16943e-04   2.30274e-01   7.08940e+00   7.09314e+00
            58   1.43535e+00   6.34812e+02   7.94328e+01   2.99060e+00   2.06769e+00   4.92936e-02   5.87810e+00   2.68616e+01   5.00000e+00   3.16228e+03   1.09071e+02   3.16416e+03   3.44914e-02   3.15852e-04   1.08942e-05   3.16040e-04   2.18540e-01   6.33607e+00   6.33984e+00
            59   1.40493e+00   6.43559e+02   8.91251e+01   2.98904e+00   2.06125e+00   5.21888e-02   5.87830e+00   2.68312e+01   5.00000e+00   3.16971e+03   1.11054e+02   3.17166e+03   3.50360e-02   3.15099e-04   1.10398e-05   3.15293e-04   1.98315e-01   5.66030e+00   5.66378e+00
]2[JAL03-01_Freq0.1-100_
