         Index            Ts             t             f             F             x         Phase            F0            x0            Tr            E'            E"            E*     tan_delta            D'            D"            D*          Eta'          Eta"          Eta*
           [#]          [°C]           [s]          [Hz]           [N]          [µm]         [rad]           [N]          [µm]          [°C]         [MPa]         [MPa]         [MPa]            []       [1/MPa]       [1/MPa]       [1/MPa]        [MPas]        [MPas]        [MPas]
             0   7.73842e+00   0.00000e+00   9.99999e-02   3.00003e+00   2.26492e+00   1.22866e-02   5.81261e+00   3.51418e+01   1.00000e+01   2.86210e+03   4.06483e+01   2.86239e+03   1.42023e-02   3.49323e-04   4.96118e-06   3.49358e-04   6.46939e+01   4.55519e+03   4.55564e+03
             1   7.48182e+00   7.34189e+01   1.12200e-01   2.99823e+00   2.26034e+00   1.29309e-02   5.81549e+00   3.45919e+01   1.00000e+01   2.86681e+03   4.28763e+01   2.86713e+03   1.49561e-02   3.48742e-04   5.21582e-06   3.48781e-04   6.08198e+01   4.06655e+03   4.06701e+03
             2   7.47581e+00   9.59240e+01   1.25890e-01   2.99883e+00   2.25864e+00   1.31217e-02   5.81659e+00   3.44094e+01   1.00000e+01   2.86997e+03   4.35682e+01   2.87030e+03   1.51807e-02   3.48355e-04   5.28827e-06   3.48395e-04   5.50806e+01   3.62834e+03   3.62875e+03
             3   7.54856e+00   1.17897e+02   1.41250e-01   3.00037e+00   2.25802e+00   1.29597e-02   5.81674e+00   3.43879e+01   1.00000e+01   2.87261e+03   4.30713e+01   2.87293e+03   1.49938e-02   3.48037e-04   5.21839e-06   3.48076e-04   4.85311e+01   3.23675e+03   3.23711e+03
             4   7.70945e+00   1.37487e+02   1.58480e-01   2.99786e+00   2.25475e+00   1.28802e-02   5.81665e+00   3.43973e+01   1.00000e+01   2.87466e+03   4.28362e+01   2.87498e+03   1.49013e-02   3.47790e-04   5.18252e-06   3.47828e-04   4.30187e+01   2.88691e+03   2.88723e+03
             5   7.82645e+00   1.54942e+02   1.77820e-01   3.00123e+00   2.25525e+00   1.30043e-02   5.81676e+00   3.43676e+01   1.00000e+01   2.87766e+03   4.32955e+01   2.87799e+03   1.50454e-02   3.47426e-04   5.22715e-06   3.47465e-04   3.87510e+01   2.57561e+03   2.57590e+03
             6   7.91158e+00   1.70783e+02   1.99520e-01   2.99850e+00   2.25176e+00   1.30168e-02   5.81665e+00   3.43810e+01   1.00000e+01   2.87981e+03   4.33641e+01   2.88013e+03   1.50580e-02   3.47167e-04   5.22764e-06   3.47206e-04   3.45912e+01   2.29719e+03   2.29745e+03
             7   7.97748e+00   1.85137e+02   2.23870e-01   3.00069e+00   2.25188e+00   1.30823e-02   5.81631e+00   3.44305e+01   1.00000e+01   2.88208e+03   4.36093e+01   2.88241e+03   1.51312e-02   3.46893e-04   5.24890e-06   3.46932e-04   3.10030e+01   2.04895e+03   2.04918e+03
             8   8.03407e+00   1.98019e+02   2.51180e-01   3.00004e+00   2.24982e+00   1.31445e-02   5.81588e+00   3.44909e+01   1.00000e+01   2.88440e+03   4.38417e+01   2.88474e+03   1.51996e-02   3.46612e-04   5.26836e-06   3.46652e-04   2.77794e+01   1.82764e+03   1.82786e+03
