         Index            Ts             t             f             F             x         Phase            F0            x0            Tr            E'            E"            E*     tan_delta            D'            D"            D*          Eta'          Eta"          Eta*
            20   9.86457e+01   3.09951e+02   9.99999e-01   3.19136e-02   2.26842e+00   1.69659e-01   2.27907e+00   5.55051e+02   1.00000e+02   2.58260e+01   4.42397e+00   2.62021e+01   1.71299e-01   3.76169e-02   6.44374e-03   3.81648e-02   7.04097e-01   4.11034e+00   4.17021e+00
            21   9.86349e+01   3.20380e+02   1.12202e+00   3.33349e-02   2.34726e+00   1.78080e-01   2.27924e+00   5.55035e+02   1.00000e+02   2.60319e+01   4.68479e+00   2.64500e+01   1.79964e-01   3.72094e-02   6.69634e-03   3.78071e-02   6.64523e-01   3.69254e+00   3.75186e+00
            22   9.86239e+01   3.29825e+02   1.25892e+00   3.30464e-02   2.30381e+00   1.87469e-01   2.27939e+00   5.55021e+02   1.00000e+02   2.62481e+01   4.97808e+00   2.67160e+01   1.89655e-01   3.67752e-02   6.97459e-03   3.74307e-02   6.29339e-01   3.31834e+00   3.37749e+00
            23   9.86172e+01   3.39030e+02   1.41253e+00   3.35982e-02   2.31743e+00   1.97633e-01   2.27951e+00   5.55011e+02   1.00000e+02   2.64775e+01   5.30039e+00   2.70028e+01   2.00185e-01   3.63127e-02   7.26924e-03   3.70331e-02   5.97215e-01   2.98332e+00   3.04251e+00
            24   9.86049e+01   3.47929e+02   1.58489e+00   3.42323e-02   2.33442e+00   2.08554e-01   2.27961e+00   5.55003e+02   1.00000e+02   2.67212e+01   5.65271e+00   2.73125e+01   2.11544e-01   3.58205e-02   7.57763e-03   3.66132e-02   5.67647e-01   2.68335e+00   2.74273e+00
            25   9.85988e+01   3.56498e+02   1.77828e+00   3.44398e-02   2.32025e+00   2.20010e-01   2.27972e+00   5.54994e+02   1.00000e+02   2.69805e+01   6.03052e+00   2.76462e+01   2.23514e-01   3.53002e-02   7.89010e-03   3.61713e-02   5.39729e-01   2.41474e+00   2.47433e+00
            26   9.85925e+01   3.65087e+02   1.99526e+00   3.50674e-02   2.33212e+00   2.31970e-01   2.27982e+00   5.54985e+02   1.00000e+02   2.72580e+01   6.43486e+00   2.80073e+01   2.36072e-01   3.47498e-02   8.20346e-03   3.57050e-02   5.13287e-01   2.17428e+00   2.23405e+00
            27   9.85852e+01   3.73826e+02   2.23872e+00   3.57388e-02   2.34396e+00   2.44294e-01   2.27992e+00   5.54977e+02   1.00000e+02   2.75577e+01   6.86415e+00   2.83997e+01   2.49083e-01   3.41676e-02   8.51056e-03   3.52116e-02   4.87987e-01   1.95914e+00   2.01900e+00
            28   9.85805e+01   3.82088e+02   2.51189e+00   3.60010e-02   2.32609e+00   2.57338e-01   2.28002e+00   5.54969e+02   1.00000e+02   2.78808e+01   7.33089e+00   2.88285e+01   2.62937e-01   3.35476e-02   8.82090e-03   3.46879e-02   4.64491e-01   1.76655e+00   1.82659e+00
            29   9.85719e+01   3.90231e+02   2.81838e+00   3.66973e-02   2.33326e+00   2.71137e-01   2.28013e+00   5.54959e+02   1.00000e+02   2.82282e+01   7.83871e+00   2.92963e+01   2.77691e-01   3.28894e-02   9.13311e-03   3.41340e-02   4.42655e-01   1.59406e+00   1.65438e+00
            30   9.85645e+01   3.98193e+02   3.16228e+00   3.74523e-02   2.34048e+00   2.85746e-01   2.28023e+00   5.54951e+02   1.00000e+02   2.86015e+01   8.39263e+00   2.98075e+01   2.93433e-01   3.21914e-02   9.44600e-03   3.35486e-02   4.22395e-01   1.43949e+00   1.50019e+00
            31   9.85562e+01   4.06141e+02   3.54812e+00   3.77813e-02   2.31756e+00   3.00968e-01   2.28033e+00   5.54942e+02   1.00000e+02   2.90058e+01   8.99094e+00   3.03673e+01   3.09970e-01   3.14537e-02   9.74971e-03   3.29301e-02   4.03298e-01   1.30109e+00   1.36216e+00
            32   9.85495e+01   4.13866e+02   3.98106e+00   3.85950e-02   2.32076e+00   3.17013e-01   2.28045e+00   5.54932e+02   1.00000e+02   2.94400e+01   9.64356e+00   3.09792e+01   3.27567e-01   3.06759e-02   1.00484e-02   3.22797e-02   3.85530e-01   1.17695e+00   1.23849e+00
            33   9.85445e+01   4.21490e+02   4.46683e+00   3.94335e-02   2.32119e+00   3.33718e-01   2.28056e+00   5.54922e+02   1.00000e+02   2.99069e+01   1.03500e+01   3.16472e+01   3.46075e-01   2.98607e-02   1.03340e-02   3.15984e-02   3.68775e-01   1.06559e+00   1.12760e+00
            34   9.85346e+01   4.29110e+02   5.01186e+00   4.03313e-02   2.32043e+00   3.51145e-01   2.28067e+00   5.54913e+02   1.00000e+02   3.04105e+01   1.11182e+01   3.23792e+01   3.65602e-01   2.90062e-02   1.06047e-02   3.08840e-02   3.53065e-01   9.65707e-01   1.02822e+00
            35   9.85331e+01   4.36557e+02   5.62341e+00   4.12602e-02   2.31660e+00   3.69049e-01   2.28077e+00   5.54904e+02   1.00000e+02   3.09556e+01   1.19461e+01   3.31807e+01   3.85912e-01   2.81169e-02   1.08507e-02   3.01380e-02   3.38102e-01   8.76112e-01   9.39087e-01
            36   9.85241e+01   4.44016e+02   6.30957e+00   4.22582e-02   2.31166e+00   3.87432e-01   2.28088e+00   5.54894e+02   1.00000e+02   3.15438e+01   1.28397e+01   3.40568e+01   4.07043e-01   2.71960e-02   1.10699e-02   2.93627e-02   3.23873e-01   7.95672e-01   8.59062e-01
            37   9.85211e+01   4.51346e+02   7.07945e+00   4.37892e-02   2.32971e+00   4.06030e-01   2.28098e+00   5.54885e+02   1.00000e+02   3.21853e+01   1.37986e+01   3.50185e+01   4.28725e-01   2.62460e-02   1.12523e-02   2.85564e-02   3.10210e-01   7.23565e-01   7.87259e-01
            38   9.85175e+01   4.58670e+02   7.94328e+00   4.49157e-02   2.31960e+00   4.24919e-01   2.28107e+00   5.54877e+02   1.00000e+02   3.28863e+01   1.48343e+01   3.60772e+01   4.51079e-01   2.52667e-02   1.13973e-02   2.77183e-02   2.97227e-01   6.58924e-01   7.22859e-01
            39   9.85141e+01   4.65944e+02   8.91251e+00   4.60364e-02   2.30310e+00   4.44122e-01   2.28117e+00   5.54869e+02   1.00000e+02   3.36522e+01   1.59569e+01   3.72437e+01   4.74171e-01   2.42609e-02   1.15038e-02   2.68501e-02   2.84951e-01   6.00944e-01   6.65080e-01
            40   9.85101e+01   4.73147e+02   1.00000e+01   4.77618e-02   2.30999e+00   4.63572e-01   2.28126e+00   5.54861e+02   1.00000e+02   3.44866e+01   1.71730e+01   3.85258e+01   4.97962e-01   2.32352e-02   1.15703e-02   2.59567e-02   2.73317e-01   5.48871e-01   6.13157e-01
            41   9.85076e+01   4.80300e+02   1.12202e+01   4.96080e-02   2.31438e+00   4.83260e-01   2.28134e+00   5.54855e+02   1.00000e+02   3.54000e+01   1.84959e+01   3.99407e+01   5.22482e-01   2.21908e-02   1.15943e-02   2.50371e-02   2.62358e-01   5.02139e-01   5.66547e-01
            42   9.85002e+01   4.87401e+02   1.25893e+01   5.11507e-02   2.29610e+00   5.03049e-01   2.28142e+00   5.54849e+02   1.00000e+02   3.64109e+01   1.99385e+01   4.15126e+01   5.47596e-01   2.11286e-02   1.15700e-02   2.40891e-02   2.52065e-01   4.60311e-01   5.24808e-01
            43   9.84972e+01   4.94439e+02   1.41254e+01   5.36848e-02   2.31331e+00   5.22830e-01   2.28150e+00   5.54843e+02   1.00000e+02   3.75205e+01   2.15066e+01   4.32472e+01   5.73196e-01   2.00610e-02   1.14989e-02   2.31229e-02   2.42322e-01   4.22755e-01   4.87280e-01
            44   9.84913e+01   5.01476e+02   1.58489e+01   5.61808e-02   2.30777e+00   5.41742e-01   2.28159e+00   5.54835e+02   1.00000e+02   3.89357e+01   2.32892e+01   4.53693e+01   5.98145e-01   1.89158e-02   1.13144e-02   2.20413e-02   2.33870e-01   3.90992e-01   4.55599e-01
            45   9.84886e+01   5.08489e+02   1.77828e+01   5.86650e-02   2.29341e+00   5.59376e-01   2.28170e+00   5.54825e+02   1.00000e+02   4.04862e+01   2.51750e+01   4.76751e+01   6.21816e-01   1.78125e-02   1.10761e-02   2.09753e-02   2.25315e-01   3.62349e-01   4.26689e-01
            46   9.84831e+01   5.15473e+02   1.99526e+01   6.14098e-02   2.28401e+00   5.75708e-01   2.28181e+00   5.54814e+02   1.00000e+02   4.21317e+01   2.71361e+01   5.01143e+01   6.44078e-01   1.67759e-02   1.08050e-02   1.99544e-02   2.16455e-01   3.36069e-01   3.99744e-01
            47   9.84821e+01   5.22391e+02   2.23872e+01   6.53058e-02   2.31870e+00   5.85803e-01   2.28189e+00   5.54808e+02   1.00000e+02   4.38627e+01   2.88491e+01   5.24996e+01   6.57712e-01   1.59142e-02   1.04669e-02   1.90478e-02   2.05094e-01   3.11829e-01   3.73230e-01
            48   9.84778e+01   5.29302e+02   2.51189e+01   6.82400e-02   2.33238e+00   5.86831e-01   2.28191e+00   5.54810e+02   1.00000e+02   4.55549e+01   2.99883e+01   5.45393e+01   6.58289e-01   1.53149e-02   1.00816e-02   1.83354e-02   1.90008e-01   2.88639e-01   3.45565e-01
            49   9.84745e+01   5.36211e+02   2.81838e+01   7.14935e-02   2.37421e+00   5.85475e-01   2.28183e+00   5.54828e+02   1.00000e+02   4.69512e+01   3.07673e+01   5.61342e+01   6.55304e-01   1.49002e-02   9.76416e-03   1.78145e-02   1.73744e-01   2.65135e-01   3.16992e-01
            50   9.84716e+01   5.43105e+02   3.16228e+01   7.33427e-02   2.38303e+00   5.89783e-01   2.28166e+00   5.54859e+02   1.00000e+02   4.78763e+01   3.16127e+01   5.73716e+01   6.60299e-01   1.45454e-02   9.60434e-03   1.74302e-02   1.59104e-01   2.40958e-01   2.88747e-01
            51   9.84695e+01   5.49996e+02   3.54813e+01   7.77591e-02   2.47274e+00   5.94934e-01   2.28148e+00   5.54891e+02   1.00000e+02   4.87787e+01   3.25055e+01   5.86171e+01   6.66387e-01   1.41965e-02   9.46037e-03   1.70599e-02   1.45806e-01   2.18801e-01   2.62933e-01
            52   9.84674e+01   5.56864e+02   3.98107e+01   8.30171e-02   2.57884e+00   6.30199e-01   2.28131e+00   5.54922e+02   1.00000e+02   4.87579e+01   3.49650e+01   5.99990e+01   7.17114e-01   1.35443e-02   9.71281e-03   1.66669e-02   1.39783e-01   1.94924e-01   2.39864e-01
            53   9.84634e+01   5.65922e+02   4.46684e+01   6.15473e-02   1.84769e+00   6.98496e-01   2.28113e+00   5.54952e+02   1.00000e+02   4.78947e+01   3.94846e+01   6.20721e+01   8.24404e-01   1.24307e-02   1.02479e-02   1.61103e-02   1.40685e-01   1.70651e-01   2.21165e-01
            54   9.84656e+01   5.72752e+02   5.01187e+01   7.66587e-02   2.25109e+00   7.69441e-01   2.28095e+00   5.54985e+02   1.00000e+02   4.60159e+01   4.36704e+01   6.34395e+01   9.49028e-01   1.14337e-02   1.08509e-02   1.57630e-02   1.38678e-01   1.46126e-01   2.01456e-01
            55   9.84629e+01   5.79569e+02   5.62341e+01   7.77449e-02   2.23028e+00   8.00318e-01   2.28071e+00   5.55025e+02   1.00000e+02   4.57544e+01   4.60594e+01   6.49226e+01   1.00667e+00   1.08553e-02   1.09277e-02   1.54030e-02   1.30358e-01   1.29495e-01   1.83745e-01
            56   9.84613e+01   5.86445e+02   6.30957e+01   8.78556e-02   2.41767e+00   7.91883e-01   2.28051e+00   5.55060e+02   1.00000e+02   4.81714e+01   4.75242e+01   6.76686e+01   9.86565e-01   1.05200e-02   1.03786e-02   1.47779e-02   1.19877e-01   1.21509e-01   1.70690e-01
            57   9.84584e+01   5.93325e+02   7.07946e+01   9.02120e-02   2.33071e+00   8.16907e-01   2.28046e+00   5.55070e+02   1.00000e+02   5.01015e+01   5.17889e+01   7.20573e+01   1.03368e+00   9.64928e-03   9.97426e-03   1.38778e-02   1.16428e-01   1.12634e-01   1.61994e-01
            58   9.84574e+01   6.00196e+02   7.94328e+01   1.05910e-01   2.32955e+00   8.24184e-01   2.28058e+00   5.55055e+02   1.00000e+02   5.85066e+01   6.11617e+01   8.46391e+01   1.04538e+00   8.16700e-03   8.53764e-03   1.18149e-02   1.22546e-01   1.17226e-01   1.69586e-01
            59   9.84560e+01   6.07063e+02   8.91251e+01   1.11876e-01   2.33006e+00   8.15221e-01   2.28062e+00   5.55053e+02   1.00000e+02   6.24897e+01   6.38707e+01   8.93556e+01   1.02210e+00   7.82645e-03   7.99941e-03   1.11912e-02   1.14057e-01   1.11591e-01   1.59567e-01
]21[JAL03-01_Freq0.1-100_
