         Index            Ts             t             f             F             x         Phase            F0            x0            Tr            E'            E"            E*     tan_delta            D'            D"            D*          Eta'          Eta"          Eta*
            19   5.24099e+01   3.20691e+02   8.91249e-01   2.52740e+00   2.30231e+00   2.34292e-02   5.27826e+00   1.02819e+02   5.50000e+01   2.30739e+03   6.05377e+01   2.30819e+03   2.62364e-02   4.33091e-04   1.13628e-05   4.33240e-04   1.08105e+01   4.12043e+02   4.12185e+02
            20   5.23817e+01   3.29220e+02   9.99999e-01   2.48888e+00   2.26303e+00   2.31489e-02   5.27852e+00   1.02788e+02   5.50000e+01   2.31225e+03   5.98758e+01   2.31303e+03   2.58950e-02   4.32188e-04   1.11915e-05   4.32333e-04   9.52954e+00   3.68007e+02   3.68131e+02
            21   5.23424e+01   3.39659e+02   1.12202e+00   2.53945e+00   2.30484e+00   2.29429e-02   5.27876e+00   1.02761e+02   5.50000e+01   2.31700e+03   5.93929e+01   2.31776e+03   2.56335e-02   4.31309e-04   1.10560e-05   4.31450e-04   8.42470e+00   3.28660e+02   3.28768e+02
            22   5.23092e+01   3.49105e+02   1.25892e+00   2.54036e+00   2.30159e+00   2.27291e-02   5.27900e+00   1.02735e+02   5.50000e+01   2.32167e+03   5.88746e+01   2.32241e+03   2.53588e-02   4.30448e-04   1.09156e-05   4.30586e-04   7.44305e+00   2.93510e+02   2.93604e+02
            23   5.22803e+01   3.58312e+02   1.41253e+00   2.54631e+00   2.30296e+00   2.25383e-02   5.27922e+00   1.02711e+02   5.50000e+01   2.32626e+03   5.84008e+01   2.32700e+03   2.51049e-02   4.29603e-04   1.07852e-05   4.29738e-04   6.58024e+00   2.62109e+02   2.62192e+02
            24   5.22523e+01   3.67211e+02   1.58489e+00   2.55128e+00   2.30349e+00   2.23537e-02   5.27943e+00   1.02689e+02   5.50000e+01   2.33081e+03   5.79267e+01   2.33153e+03   2.48526e-02   4.28771e-04   1.06561e-05   4.28903e-04   5.81701e+00   2.34061e+02   2.34133e+02
            25   5.22256e+01   3.75783e+02   1.77828e+00   2.55292e+00   2.30105e+00   2.21953e-02   5.27964e+00   1.02668e+02   5.50000e+01   2.33532e+03   5.75043e+01   2.33603e+03   2.46237e-02   4.27947e-04   1.05377e-05   4.28077e-04   5.14661e+00   2.09010e+02   2.09074e+02
            26   5.21971e+01   3.84373e+02   1.99526e+00   2.55804e+00   2.30177e+00   2.20643e-02   5.27984e+00   1.02648e+02   5.50000e+01   2.33981e+03   5.71358e+01   2.34051e+03   2.44190e-02   4.27130e-04   1.04301e-05   4.27257e-04   4.55753e+00   1.86639e+02   1.86695e+02
            27   5.21718e+01   3.93112e+02   2.23872e+00   2.56224e+00   2.30167e+00   2.19713e-02   5.28005e+00   1.02627e+02   5.50000e+01   2.34428e+03   5.68479e+01   2.34497e+03   2.42497e-02   4.26320e-04   1.03381e-05   4.26445e-04   4.04144e+00   1.66660e+02   1.66709e+02
            28   5.21473e+01   4.01375e+02   2.51189e+00   2.56566e+00   2.30090e+00   2.18989e-02   5.28024e+00   1.02608e+02   5.50000e+01   2.34873e+03   5.65925e+01   2.34941e+03   2.40950e-02   4.25516e-04   1.02528e-05   4.25639e-04   3.58574e+00   1.48817e+02   1.48860e+02
            29   5.21271e+01   4.09521e+02   2.81838e+00   2.57141e+00   2.30224e+00   2.18398e-02   5.28043e+00   1.02591e+02   5.50000e+01   2.35315e+03   5.63479e+01   2.35382e+03   2.39457e-02   4.24719e-04   1.01702e-05   4.24841e-04   3.18199e+00   1.32883e+02   1.32921e+02
            30   5.21032e+01   4.17721e+02   3.16228e+00   2.57459e+00   2.30130e+00   2.17913e-02   5.28061e+00   1.02574e+02   5.50000e+01   2.35755e+03   5.61040e+01   2.35821e+03   2.37976e-02   4.23930e-04   1.00885e-05   4.24050e-04   2.82367e+00   1.18654e+02   1.18687e+02
            31   5.20827e+01   4.25748e+02   3.54812e+00   2.57961e+00   2.30203e+00   2.17442e-02   5.28079e+00   1.02557e+02   5.50000e+01   2.36192e+03   5.58333e+01   2.36258e+03   2.36390e-02   4.23148e-04   1.00028e-05   4.23267e-04   2.50446e+00   1.05946e+02   1.05976e+02
            32   5.20633e+01   4.33475e+02   3.98106e+00   2.58158e+00   2.30007e+00   2.17118e-02   5.28096e+00   1.02541e+02   5.50000e+01   2.36626e+03   5.55679e+01   2.36691e+03   2.34835e-02   4.22375e-04   9.91883e-06   4.22492e-04   2.22149e+00   9.45983e+01   9.46244e+01
            33   5.20468e+01   4.41269e+02   4.46683e+00   2.58365e+00   2.29823e+00   2.17028e-02   5.28113e+00   1.02526e+02   5.50000e+01   2.37056e+03   5.53272e+01   2.37121e+03   2.33392e-02   4.21611e-04   9.84007e-06   4.21726e-04   1.97133e+00   8.44641e+01   8.44871e+01
            34   5.20282e+01   4.48949e+02   5.01186e+00   2.59025e+00   2.30045e+00   2.17216e-02   5.28130e+00   1.02512e+02   5.50000e+01   2.37483e+03   5.51183e+01   2.37547e+03   2.32094e-02   4.20856e-04   9.76780e-06   4.20969e-04   1.75032e+00   7.54143e+01   7.54346e+01
            35   5.20112e+01   4.56710e+02   5.62341e+00   2.59601e+00   2.30195e+00   2.17585e-02   5.28146e+00   1.02499e+02   5.50000e+01   2.37906e+03   5.49110e+01   2.37970e+03   2.30809e-02   4.20110e-04   9.69652e-06   4.20222e-04   1.55410e+00   6.73327e+01   6.73507e+01
            36   5.19922e+01   4.64376e+02   6.30957e+00   2.59844e+00   2.30052e+00   2.18054e-02   5.28162e+00   1.02487e+02   5.50000e+01   2.38327e+03   5.46780e+01   2.38390e+03   2.29424e-02   4.19371e-04   9.62137e-06   4.19481e-04   1.37922e+00   6.01165e+01   6.01323e+01
            37   5.19743e+01   4.71958e+02   7.07945e+00   2.60240e+00   2.30047e+00   2.18677e-02   5.28178e+00   1.02475e+02   5.50000e+01   2.38745e+03   5.44271e+01   2.38807e+03   2.27972e-02   4.18640e-04   9.54380e-06   4.18748e-04   1.22359e+00   5.36728e+01   5.36868e+01
            38   5.19563e+01   4.79449e+02   7.94328e+00   2.60443e+00   2.29875e+00   2.19571e-02   5.28195e+00   1.02463e+02   5.50000e+01   2.39159e+03   5.41831e+01   2.39221e+03   2.26557e-02   4.17917e-04   9.46818e-06   4.18024e-04   1.08564e+00   4.79190e+01   4.79313e+01
            39   5.19387e+01   4.86840e+02   8.91251e+00   2.61128e+00   2.30130e+00   2.20701e-02   5.28210e+00   1.02453e+02   5.50000e+01   2.39571e+03   5.39290e+01   2.39632e+03   2.25106e-02   4.17201e-04   9.39146e-06   4.17307e-04   9.63036e-01   4.27814e+01   4.27922e+01
            40   5.19247e+01   4.94209e+02   1.00000e+01   2.61141e+00   2.29793e+00   2.22026e-02   5.28225e+00   1.02444e+02   5.50000e+01   2.39982e+03   5.36451e+01   2.40042e+03   2.23538e-02   4.16490e-04   9.31011e-06   4.16594e-04   8.53788e-01   3.81944e+01   3.82039e+01
            41   5.19064e+01   5.01558e+02   1.12202e+01   2.61128e+00   2.29432e+00   2.23774e-02   5.28239e+00   1.02436e+02   5.50000e+01   2.40396e+03   5.33846e+01   2.40455e+03   2.22069e-02   4.15775e-04   9.23308e-06   4.15877e-04   7.57244e-01   3.40995e+01   3.41079e+01
            42   5.18917e+01   5.08914e+02   1.25893e+01   2.62021e+00   2.29860e+00   2.26059e-02   5.28253e+00   1.02428e+02   5.50000e+01   2.40817e+03   5.31686e+01   2.40876e+03   2.20784e-02   4.15050e-04   9.16363e-06   4.15151e-04   6.72164e-01   3.04444e+01   3.04519e+01
            43   5.18759e+01   5.16168e+02   1.41254e+01   2.62940e+00   2.30293e+00   2.28948e-02   5.28267e+00   1.02421e+02   5.50000e+01   2.41259e+03   5.30060e+01   2.41317e+03   2.19706e-02   4.14293e-04   9.10227e-06   4.14393e-04   5.97235e-01   2.71834e+01   2.71899e+01
            44   5.18619e+01   5.23398e+02   1.58489e+01   2.63098e+00   2.30035e+00   2.32581e-02   5.28280e+00   1.02414e+02   5.50000e+01   2.41727e+03   5.29237e+01   2.41785e+03   2.18940e-02   4.13492e-04   9.05300e-06   4.13591e-04   5.31460e-01   2.42742e+01   2.42800e+01
            45   5.18517e+01   5.30538e+02   1.77828e+01   2.63656e+00   2.30115e+00   2.36642e-02   5.28292e+00   1.02408e+02   5.50000e+01   2.42208e+03   5.28149e+01   2.42266e+03   2.18056e-02   4.12672e-04   8.99857e-06   4.12770e-04   4.72691e-01   2.16775e+01   2.16826e+01
            46   5.18368e+01   5.37719e+02   1.99526e+01   2.63287e+00   2.29404e+00   2.41596e-02   5.28303e+00   1.02404e+02   5.50000e+01   2.42666e+03   5.27823e+01   2.42724e+03   2.17510e-02   4.11893e-04   8.95907e-06   4.11991e-04   4.21025e-01   1.93566e+01   1.93612e+01
            47   5.18270e+01   5.44823e+02   2.23872e+01   2.63677e+00   2.29399e+00   2.46957e-02   5.28314e+00   1.02401e+02   5.50000e+01   2.43072e+03   5.26634e+01   2.43129e+03   2.16658e-02   4.11208e-04   8.90915e-06   4.11305e-04   3.74394e-01   1.72804e+01   1.72845e+01
            48   5.18131e+01   5.51898e+02   2.51189e+01   2.64745e+00   2.30086e+00   2.52829e-02   5.28324e+00   1.02398e+02   5.50000e+01   2.43350e+03   5.24470e+01   2.43407e+03   2.15521e-02   4.10739e-04   8.85228e-06   4.10835e-04   3.32308e-01   1.54189e+01   1.54224e+01
            49   5.17998e+01   5.58954e+02   2.81838e+01   2.64970e+00   2.30159e+00   2.56824e-02   5.28335e+00   1.02393e+02   5.50000e+01   2.43485e+03   5.14414e+01   2.43539e+03   2.11272e-02   4.10520e-04   8.67314e-06   4.10612e-04   2.90491e-01   1.37496e+01   1.37527e+01
            50   5.17885e+01   5.66009e+02   3.16228e+01   2.65100e+00   2.30208e+00   2.60706e-02   5.28347e+00   1.02389e+02   5.50000e+01   2.43545e+03   5.01245e+01   2.43596e+03   2.05813e-02   4.10429e-04   8.44714e-06   4.10516e-04   2.52273e-01   1.22574e+01   1.22600e+01
            51   5.17785e+01   5.73047e+02   3.54813e+01   2.65736e+00   2.30684e+00   2.62336e-02   5.28358e+00   1.02385e+02   5.50000e+01   2.43615e+03   4.78913e+01   2.43662e+03   1.96586e-02   4.10324e-04   8.06640e-06   4.10404e-04   2.14821e-01   1.09276e+01   1.09297e+01
            52   5.17676e+01   5.80072e+02   3.98107e+01   2.66175e+00   2.30974e+00   2.64980e-02   5.28368e+00   1.02382e+02   5.50000e+01   2.43697e+03   4.56104e+01   2.43740e+03   1.87160e-02   4.10202e-04   7.67736e-06   4.10274e-04   1.82341e-01   9.74250e+00   9.74420e+00
            53   5.17560e+01   5.87053e+02   4.46684e+01   2.62757e+00   2.27911e+00   2.67960e-02   5.28379e+00   1.02381e+02   5.50000e+01   2.43779e+03   4.30512e+01   2.43817e+03   1.76599e-02   4.10080e-04   7.24198e-06   4.10144e-04   1.53393e-01   8.68594e+00   8.68729e+00
            54   5.17452e+01   5.94044e+02   5.01187e+01   2.64318e+00   2.29123e+00   2.79732e-02   5.28389e+00   1.02380e+02   5.50000e+01   2.43902e+03   4.25240e+01   2.43939e+03   1.74349e-02   4.09877e-04   7.14616e-06   4.09939e-04   1.35037e-01   7.74524e+00   7.74642e+00
            55   5.17337e+01   6.01026e+02   5.62341e+01   2.65623e+00   2.29973e+00   3.06476e-02   5.28399e+00   1.02379e+02   5.50000e+01   2.44170e+03   4.57203e+01   2.44213e+03   1.87247e-02   4.09407e-04   7.66603e-06   4.09478e-04   1.29398e-01   6.91056e+00   6.91177e+00
            56   5.17193e+01   6.09467e+02   6.30957e+01   2.66426e+00   2.30449e+00   3.31563e-02   5.28409e+00   1.02378e+02   5.50000e+01   2.44349e+03   4.79200e+01   2.44396e+03   1.96113e-02   4.09094e-04   8.02287e-06   4.09173e-04   1.20875e-01   6.16354e+00   6.16472e+00
            57   5.17071e+01   6.17900e+02   7.07946e+01   2.66205e+00   2.29844e+00   3.63046e-02   5.28419e+00   1.02378e+02   5.50000e+01   2.44738e+03   5.13666e+01   2.44792e+03   2.09884e-02   4.08420e-04   8.57210e-06   4.08510e-04   1.15479e-01   5.50201e+00   5.50322e+00
            58   5.16977e+01   6.26323e+02   7.94328e+01   2.67041e+00   2.29985e+00   3.96608e-02   5.28428e+00   1.02380e+02   5.50000e+01   2.45304e+03   5.47897e+01   2.45365e+03   2.23354e-02   4.07454e-04   9.10066e-06   4.07556e-04   1.09779e-01   4.91501e+00   4.91624e+00
            59   5.16872e+01   6.34744e+02   8.91251e+01   2.67819e+00   2.30147e+00   4.30103e-02   5.28436e+00   1.02381e+02   5.50000e+01   2.45750e+03   5.74365e+01   2.45817e+03   2.33719e-02   4.06695e-04   9.50524e-06   4.06806e-04   1.02567e-01   4.38848e+00   4.38968e+00
]12[JAL03-01_Freq0.1-100_
