         Index            Ts             t             f             F             x         Phase            F0            x0            Tr            E'            E"            E*     tan_delta            D'            D"            D*          Eta'          Eta"          Eta*
            22   4.73827e+01   3.49100e+02   1.25892e+00   2.64443e+00   2.30171e+00   1.86135e-02   5.36808e+00   8.99589e+01   5.00000e+01   2.43000e+03   5.05726e+01   2.43053e+03   2.08118e-02   4.11345e-04   8.56081e-06   4.11434e-04   6.39349e+00   3.07205e+02   3.07272e+02
            23   4.73769e+01   3.58306e+02   1.41253e+00   2.64789e+00   2.30199e+00   1.85694e-02   5.36799e+00   8.99789e+01   5.00000e+01   2.43328e+03   5.04206e+01   2.43380e+03   2.07212e-02   4.10792e-04   8.51212e-06   4.10880e-04   5.68108e+00   2.74167e+02   2.74226e+02
            24   4.73736e+01   3.67207e+02   1.58489e+00   2.65127e+00   2.30221e+00   1.85674e-02   5.36790e+00   8.99987e+01   5.00000e+01   2.43655e+03   5.03710e+01   2.43707e+03   2.06731e-02   4.10242e-04   8.48098e-06   4.10329e-04   5.05828e+00   2.44679e+02   2.44731e+02
            25   4.73675e+01   3.75776e+02   1.77828e+00   2.65494e+00   2.30268e+00   1.85745e-02   5.36781e+00   9.00180e+01   5.00000e+01   2.43982e+03   5.03317e+01   2.44034e+03   2.06293e-02   4.09692e-04   8.45164e-06   4.09779e-04   4.50466e+00   2.18363e+02   2.18409e+02
            26   4.73630e+01   3.84368e+02   1.99526e+00   2.65617e+00   2.30102e+00   1.85533e-02   5.36773e+00   9.00368e+01   5.00000e+01   2.44312e+03   5.01972e+01   2.44364e+03   2.05463e-02   4.09140e-04   8.40633e-06   4.09226e-04   4.00406e+00   1.94879e+02   1.94921e+02
            27   4.73611e+01   3.93108e+02   2.23872e+00   2.65936e+00   2.30103e+00   1.85157e-02   5.36764e+00   9.00551e+01   5.00000e+01   2.44645e+03   4.99986e+01   2.44697e+03   2.04371e-02   4.08584e-04   8.35029e-06   4.08669e-04   3.55450e+00   1.73923e+02   1.73960e+02
            28   4.73546e+01   4.01372e+02   2.51189e+00   2.66633e+00   2.30428e+00   1.85015e-02   5.36756e+00   9.00724e+01   5.00000e+01   2.44982e+03   4.98442e+01   2.45032e+03   2.03461e-02   4.08025e-04   8.30172e-06   4.08110e-04   3.15816e+00   1.55222e+02   1.55254e+02
            29   4.73532e+01   4.09517e+02   2.81838e+00   2.66509e+00   2.30043e+00   1.85158e-02   5.36750e+00   9.00881e+01   5.00000e+01   2.45319e+03   4.97453e+01   2.45370e+03   2.02778e-02   4.07464e-04   8.26247e-06   4.07548e-04   2.80914e+00   1.38533e+02   1.38561e+02
            30   4.73501e+01   4.17716e+02   3.16228e+00   2.66969e+00   2.30160e+00   1.85800e-02   5.36745e+00   9.01019e+01   5.00000e+01   2.45659e+03   4.97596e+01   2.45710e+03   2.02556e-02   4.06901e-04   8.24201e-06   4.06985e-04   2.50436e+00   1.23638e+02   1.23664e+02
            31   4.73459e+01   4.25745e+02   3.54812e+00   2.67387e+00   2.30239e+00   1.86643e-02   5.36741e+00   9.01153e+01   5.00000e+01   2.46001e+03   4.98007e+01   2.46051e+03   2.02441e-02   4.06336e-04   8.22592e-06   4.06419e-04   2.23386e+00   1.10346e+02   1.10369e+02
            32   4.73394e+01   4.33473e+02   3.98106e+00   2.67696e+00   2.30223e+00   1.87553e-02   5.36737e+00   9.01288e+01   5.00000e+01   2.46344e+03   4.98275e+01   2.46394e+03   2.02268e-02   4.05770e-04   8.20744e-06   4.05853e-04   1.99200e+00   9.84834e+01   9.85035e+01
            33   4.73234e+01   4.41265e+02   4.46683e+00   2.68061e+00   2.30253e+00   1.88379e-02   5.36735e+00   9.01412e+01   5.00000e+01   2.46690e+03   4.97938e+01   2.46740e+03   2.01847e-02   4.05202e-04   8.17889e-06   4.05284e-04   1.77417e+00   8.78966e+01   8.79146e+01
            34   4.73122e+01   4.48945e+02   5.01186e+00   2.68755e+00   2.30563e+00   1.89273e-02   5.36734e+00   9.01537e+01   5.00000e+01   2.47038e+03   4.97370e+01   2.47088e+03   2.01333e-02   4.04632e-04   8.14658e-06   4.04714e-04   1.57943e+00   7.84485e+01   7.84644e+01
            35   4.73037e+01   4.56706e+02   5.62341e+00   2.68700e+00   2.30232e+00   1.90315e-02   5.36733e+00   9.01663e+01   5.00000e+01   2.47385e+03   4.96741e+01   2.47435e+03   2.00796e-02   4.04065e-04   8.11347e-06   4.04146e-04   1.40589e+00   7.00155e+01   7.00296e+01
            36   4.72940e+01   4.64375e+02   6.30957e+00   2.68856e+00   2.30083e+00   1.91439e-02   5.36734e+00   9.01778e+01   5.00000e+01   2.47731e+03   4.95802e+01   2.47781e+03   2.00137e-02   4.03501e-04   8.07555e-06   4.03582e-04   1.25063e+00   6.24887e+01   6.25012e+01
            37   4.72878e+01   4.71957e+02   7.07945e+00   2.69057e+00   2.29974e+00   1.92930e-02   5.36735e+00   9.01886e+01   5.00000e+01   2.48077e+03   4.95298e+01   2.48126e+03   1.99655e-02   4.02940e-04   8.04489e-06   4.03020e-04   1.11349e+00   5.57708e+01   5.57819e+01
            38   4.72790e+01   4.79447e+02   7.94328e+00   2.69585e+00   2.30143e+00   1.94814e-02   5.36737e+00   9.02006e+01   5.00000e+01   2.48422e+03   4.95231e+01   2.48471e+03   1.99350e-02   4.02381e-04   8.02148e-06   4.02461e-04   9.92266e-01   4.97749e+01   4.97848e+01
            39   4.72749e+01   4.86839e+02   8.91251e+00   2.69565e+00   2.29844e+00   1.97245e-02   5.36737e+00   9.02149e+01   5.00000e+01   2.48767e+03   4.95959e+01   2.48817e+03   1.99366e-02   4.01822e-04   8.01098e-06   4.01902e-04   8.85657e-01   4.44236e+01   4.44324e+01
            40   4.72675e+01   4.94208e+02   1.00000e+01   2.69966e+00   2.29904e+00   2.00022e-02   5.36738e+00   9.02297e+01   5.00000e+01   2.49114e+03   4.96824e+01   2.49163e+03   1.99437e-02   4.01264e-04   8.00266e-06   4.01343e-04   7.90720e-01   3.96477e+01   3.96556e+01
            41   4.72545e+01   5.01558e+02   1.12202e+01   2.70192e+00   2.29810e+00   2.03045e-02   5.36739e+00   9.02448e+01   5.00000e+01   2.49465e+03   4.97447e+01   2.49515e+03   1.99405e-02   4.00698e-04   7.99014e-06   4.00778e-04   7.05614e-01   3.53859e+01   3.53929e+01
            42   4.72459e+01   5.08911e+02   1.25893e+01   2.70520e+00   2.29798e+00   2.06188e-02   5.36740e+00   9.02612e+01   5.00000e+01   2.49823e+03   4.97354e+01   2.49873e+03   1.99082e-02   4.00124e-04   7.96575e-06   4.00203e-04   6.28761e-01   3.15830e+01   3.15893e+01
            43   4.72428e+01   5.16167e+02   1.41254e+01   2.70945e+00   2.29850e+00   2.09639e-02   5.36741e+00   9.02789e+01   5.00000e+01   2.50202e+03   4.96980e+01   2.50251e+03   1.98631e-02   3.99519e-04   7.93571e-06   3.99598e-04   5.59963e-01   2.81910e+01   2.81966e+01
            44   4.72422e+01   5.23397e+02   1.58489e+01   2.71539e+00   2.30021e+00   2.13700e-02   5.36741e+00   9.02980e+01   5.00000e+01   2.50611e+03   4.97058e+01   2.50660e+03   1.98339e-02   3.98868e-04   7.91110e-06   3.98947e-04   4.99146e-01   2.51663e+01   2.51713e+01
            45   4.72423e+01   5.30593e+02   1.77828e+01   2.71732e+00   2.29840e+00   2.19154e-02   5.36741e+00   9.03185e+01   5.00000e+01   2.51033e+03   4.99637e+01   2.51083e+03   1.99032e-02   3.98196e-04   7.92539e-06   3.98275e-04   4.47172e-01   2.24673e+01   2.24718e+01
            46   4.72416e+01   5.37775e+02   1.99526e+01   2.71989e+00   2.29731e+00   2.25614e-02   5.36741e+00   9.03400e+01   5.00000e+01   2.51432e+03   5.03348e+01   2.51482e+03   2.00193e-02   3.97563e-04   7.95892e-06   3.97643e-04   4.01502e-01   2.00558e+01   2.00598e+01
            47   4.72399e+01   5.44876e+02   2.23872e+01   2.72664e+00   2.30012e+00   2.31644e-02   5.36743e+00   9.03611e+01   5.00000e+01   2.51781e+03   5.03795e+01   2.51831e+03   2.00093e-02   3.97012e-04   7.94392e-06   3.97091e-04   3.58157e-01   1.78996e+01   1.79032e+01
            48   4.72395e+01   5.51993e+02   2.51189e+01   2.72830e+00   2.29964e+00   2.35489e-02   5.36747e+00   9.03816e+01   5.00000e+01   2.52005e+03   4.95508e+01   2.52054e+03   1.96626e-02   3.96664e-04   7.79944e-06   3.96740e-04   3.13958e-01   1.59672e+01   1.59703e+01
            49   4.72250e+01   5.59084e+02   2.81838e+01   2.73591e+00   2.30528e+00   2.36024e-02   5.36750e+00   9.04043e+01   5.00000e+01   2.52090e+03   4.74934e+01   2.52134e+03   1.88399e-02   3.96544e-04   7.47084e-06   3.96614e-04   2.68197e-01   1.42356e+01   1.42381e+01
            50   4.71922e+01   5.66170e+02   3.16228e+01   2.72714e+00   2.29753e+00   2.32693e-02   5.36753e+00   9.04294e+01   5.00000e+01   2.52120e+03   4.40372e+01   2.52159e+03   1.74667e-02   3.96515e-04   6.92581e-06   3.96575e-04   2.21636e-01   1.26890e+01   1.26910e+01
            51   4.71509e+01   5.73210e+02   3.54813e+01   2.73185e+00   2.30100e+00   2.27956e-02   5.36756e+00   9.04568e+01   5.00000e+01   2.52164e+03   3.98722e+01   2.52196e+03   1.58120e-02   3.96468e-04   6.26895e-06   3.96518e-04   1.78850e-01   1.13111e+01   1.13125e+01
            52   4.71253e+01   5.80233e+02   3.98107e+01   2.74593e+00   2.31223e+00   2.29680e-02   5.36757e+00   9.04892e+01   5.00000e+01   2.52214e+03   3.72270e+01   2.52242e+03   1.47601e-02   3.96402e-04   5.85093e-06   3.96445e-04   1.48826e-01   1.00830e+01   1.00841e+01
            53   4.71120e+01   5.87216e+02   4.46684e+01   2.71327e+00   2.28407e+00   2.41328e-02   5.36758e+00   9.05261e+01   5.00000e+01   2.52254e+03   3.70564e+01   2.52282e+03   1.46901e-02   3.96340e-04   5.82226e-06   3.96382e-04   1.32033e-01   8.98792e+00   8.98889e+00
            54   4.71158e+01   5.94208e+02   5.01187e+01   2.72414e+00   2.29221e+00   2.64232e-02   5.36756e+00   9.05682e+01   5.00000e+01   2.52323e+03   3.97054e+01   2.52354e+03   1.57359e-02   3.96219e-04   6.23488e-06   3.96268e-04   1.26087e-01   8.01267e+00   8.01366e+00
            55   4.71288e+01   6.01188e+02   5.62341e+01   2.72691e+00   2.29232e+00   2.98524e-02   5.36752e+00   9.06162e+01   5.00000e+01   2.52526e+03   4.51856e+01   2.52566e+03   1.78935e-02   3.95872e-04   7.08353e-06   3.95936e-04   1.27885e-01   7.14704e+00   7.14818e+00
            56   4.71507e+01   6.09630e+02   6.30957e+01   2.74558e+00   2.30628e+00   3.20003e-02   5.36746e+00   9.06692e+01   5.00000e+01   2.52657e+03   4.64142e+01   2.52699e+03   1.83704e-02   3.95660e-04   7.26846e-06   3.95727e-04   1.17077e-01   6.37310e+00   6.37418e+00
            57   4.71765e+01   6.18063e+02   7.07946e+01   2.74293e+00   2.30050e+00   3.48196e-02   5.36736e+00   9.07281e+01   5.00000e+01   2.52991e+03   4.90198e+01   2.53038e+03   1.93761e-02   3.95123e-04   7.65596e-06   3.95198e-04   1.10202e-01   5.68754e+00   5.68861e+00
            58   4.72020e+01   6.26499e+02   7.94328e+01   2.74754e+00   2.29943e+00   3.81124e-02   5.36724e+00   9.07913e+01   5.00000e+01   2.53468e+03   5.23529e+01   2.53522e+03   2.06546e-02   3.94359e-04   8.14534e-06   3.94443e-04   1.04897e-01   5.07859e+00   5.07967e+00
            59   4.72240e+01   6.34931e+02   8.91251e+01   2.75335e+00   2.29998e+00   4.11941e-02   5.36711e+00   9.08507e+01   5.00000e+01   2.53838e+03   5.42897e+01   2.53896e+03   2.13875e-02   3.93771e-04   8.42179e-06   3.93861e-04   9.69477e-02   4.53291e+00   4.53395e+00
]11[JAL03-01_Freq0.1-100_
